normal,gene377,gene765,gene14,gene1597,gene493,gene1671,gene1400,gene625,gene1892,gene1047,gene1917,gene1293,gene1884,gene1771,gene822,gene1758,gene1115,gene1416,gene419,gene99,gene1674,gene1423,gene1772,gene391,gene1679,gene1570,gene66,gene1873,gene1634,gene892,gene415,gene1168,gene581,gene1042,gene1640,gene1153,gene1401,gene648,gene1473,gene1635,gene249,gene1730,gene245,gene824,gene1946,gene1511,gene1472,gene67,gene267,gene513,gene1924,gene1256,gene622,gene187,gene1959,gene411,gene75,gene992,gene561,gene1672,gene1972,gene1534,gene1967,gene882,gene1346,gene779,gene1406,gene1494,gene1060,gene1381,gene1867,gene529,gene1231,gene495,gene1897,gene1651,gene1111,gene281,gene980,gene1843,gene1920,gene994,gene866,gene1058,gene111,gene1421,gene515,gene143,gene359,gene1334,gene679,gene652,gene806,gene1560,gene1573,gene1388,gene665,gene1983,gene137,gene1387
T,1.19715,-0.406948,0.731312,-0.038347,-0.045496,-1.34472,-1.61786,-1.04714,0.984154,-1.04887,1.20801,-0.20562,2.11149,-0.32067,1.13283,-0.092283,-1.39014,1.14892,0.77404,1.775,1.22721,0.939908,-2.02707,-0.890666,-1.07258,-0.480751,0.822526,1.38026,0.3805,1.77205,1.01058,0.176843,-1.06132,-1.21863,0.083971,-0.246246,0.471148,0.234963,0.299841,2.03197,0.722843,-0.702439,-0.437148,1.01622,-1.18722,-0.14626,-1.13856,0.558756,-0.287848,-1.44487,-0.613564,-0.623356,-0.692562,-1.37861,0.41374,0.542136,-2.27738,-0.221209,1.09395,0.945694,-1.63679,-1.86273,0.9527,0.837929,-3.11988,-0.344541,-0.716761,1.67218,-2.00506,-0.837044,-0.97252,-1.13537,1.24914,-0.845494,1.18468,-1.07301,0.760826,-1.7041,-0.731366,1.71361,0.231564,-1.71436,1.62667,-0.840531,1.00469,1.74981,-1.47833,0.039026,-0.837859,-1.0352,-0.527837,-2.20419,1.5614,1.05042,-0.82832,-1.70453,-0.974937,0.478703,-0.622615,1.55022
F,0.70518,0.135997,0.061964,0.646064,1.02057,-0.721404,-0.708121,-0.390316,0.464721,-0.380491,0.768901,-0.620577,1.52619,-1.17226,1.38981,-0.2008,-0.864663,0.630879,-0.858531,0.971036,1.06052,0.928112,-0.577775,-0.489039,0.134077,-1.44465,0.970187,0.961318,-0.547843,1.53156,1.13416,0.196255,-0.267776,-1.74383,-1.74229,-0.446536,1.72111,-1.75269,-1.3034,1.76835,1.05895,-0.050225,1.01145,0.288176,0.336698,0.439056,0.555928,1.47842,1.12261,-0.959614,-1.80606,-0.113752,-0.122725,-1.12531,-0.080584,0.822366,-0.735744,-1.77707,0.289805,0.886422,-0.282249,-0.279087,0.849325,0.375611,-2.01115,-1.14526,-0.064103,1.39229,-0.718323,-0.874898,-0.052539,-0.233115,0.040161,-0.420072,0.832899,-0.366437,1.13389,-0.257181,-0.896886,1.24374,0.30851,-1.84637,0.662599,-0.011834,1.45427,1.51084,-1.77095,-0.295846,-1.0899,-1.41616,0.934034,-0.500364,2.04592,0.97576,0.37634,-0.024134,-0.916218,0.155819,1.34438,1.57816
T,-0.193367,0.939973,1.06366,1.35133,1.77076,0.216881,0.194183,-0.742501,1.91059,-0.298695,1.58199,-0.390914,0.464037,0.454598,1.43652,-0.267506,-2.62615,1.55542,-0.444319,0.631416,1.38192,1.66433,-0.648038,-1.46684,-0.656155,1.82028,0.220449,0.105941,-1.65702,1.60826,1.38999,-0.178592,-0.275533,-0.327921,0.166357,-1.34366,0.215049,-1.46484,-1.53934,1.15771,1.57605,-0.405359,1.5735,1.60952,-0.401372,-0.643754,0.201086,1.18121,1.56643,-0.448451,1.09927,-0.578289,1.80909,0.707357,-1.06636,0.502012,-0.382357,-1.43879,2.17955,0.476958,0.469301,-0.74583,1.15948,-0.292081,-0.695947,-0.776107,-0.804543,1.51957,-2.19259,0.698383,0.514761,-0.399581,0.523334,-0.364866,2.32443,-0.796006,1.95587,0.096228,1.01316,1.27054,0.676651,0.431363,0.409068,-0.668647,1.01514,1.69996,-1.3091,1.48758,0.081517,-0.019932,0.502673,-0.266941,1.61158,0.85217,-0.723693,-0.784707,0.379628,-1.02329,0.26454,0.639998
T,-0.137593,-1.27574,-0.015205,1.30475,0.0915,-0.355162,0.006701,0.408603,-0.340433,0.475153,-3.12738,0.619135,0.978003,-0.10376,-0.814681,-1.01364,0.910097,-0.761014,-0.057823,-0.272737,-0.258331,-1.23214,-1.01455,0.231837,0.732214,-0.371271,-0.601971,-1.41948,0.55689,-0.740748,-0.376758,0.123419,0.979085,0.247767,-0.080278,0.545571,1.03056,-1.13412,-1.18653,0.256466,0.030126,1.00526,-1.1418,-0.182079,0.473416,-0.232491,1.57132,0.004581,-1.29431,-0.076921,-0.626549,0.96134,0.71678,0.120442,0.097249,1.45896,0.532079,0.067244,-0.261403,-0.055741,0.60478,0.457734,-0.336353,0.647082,-1.90773,0.600784,-0.972744,-0.998734,0.099636,0.224512,0.878617,0.422194,0.131005,0.420979,-0.570807,-0.322785,-0.364483,0.681144,1.45637,0.32156,0.86265,-0.015027,0.296165,-1.09626,-0.865263,-0.070253,-1.02187,-0.528322,-0.407764,0.000836,0.668145,-0.296465,-0.399479,1.17965,-1.14163,-0.437336,-0.364626,0.138595,0.468076,-0.908996
F,-0.761555,-0.477421,0.954973,0.786019,-0.605867,-0.033978,1.47715,1.10302,-0.495257,0.713768,-0.997469,0.26629,-0.022909,1.29574,-0.338188,-0.250212,0.961406,-0.079187,-1.13178,-1.19106,-0.599245,-2.399,1.63779,1.04911,-0.326022,0.797805,0.701599,-0.819217,0.365443,-1.14013,-0.67429,-0.173557,0.575527,0.92831,-0.72271,0.644523,-0.201169,-0.582631,-0.988952,-0.714096,-0.157616,1.05983,-0.70697,0.191892,1.01703,0.588605,1.19998,-0.74945,-0.528896,0.302623,0.05765,-0.792883,0.583236,1.22232,0.374904,0.817462,-0.257762,0.540014,-0.272462,0.488611,0.704381,1.31918,-0.803379,0.393822,0.692848,0.218315,0.754257,-1.66023,0.919813,1.06176,1.34342,-0.741707,0.755582,0.162093,-0.005134,0.097943,0.429437,0.577868,1.11915,-0.987474,-0.020351,2.35868,-1.13256,-0.080707,-1.17179,-0.429681,0.92704,-0.318756,2.40108,1.1996,1.01717,1.53212,-0.489471,-0.838287,0.059906,0.880615,-0.22475,0.480417,-0.885746,-0.805755
F,-0.552491,-0.504203,0.156209,0.455232,-0.502564,0.814943,0.083999,0.61061,0.468867,1.04707,0.295722,1.00531,0.789164,0.299417,0.002858,-0.368524,0.202929,-0.101047,-0.156881,-2.25633,0.308916,-0.911255,0.988891,-0.38617,-0.31908,0.556677,0.07843,-0.397775,0.27357,-1.16679,0.123163,-0.853129,1.67021,0.005421,1.1445,0.629881,0.881228,0.413292,0.163159,-0.418085,-0.089325,0.551896,-0.373917,-0.478148,0.032364,-0.295696,0.034776,-1.67309,-0.417712,-0.301566,-0.385359,-0.297975,-0.228985,-0.329167,-0.518774,0.547735,0.25918,0.927626,-0.200346,0.935685,1.06951,-0.861402,0.156256,0.2956,0.087256,1.19243,-0.175947,-1.1708,0.963417,-0.408843,0.501501,-0.643906,0.155658,-0.250021,-0.210578,0.257959,0.424577,0.577784,-0.013529,-0.879937,0.982708,0.105058,-0.324834,-0.167644,-0.142185,0.421396,0.079012,-0.232668,0.549301,0.31601,0.865719,1.45995,0.187946,0.66925,-0.766626,1.32291,-0.185321,-1.23827,-1.03276,0.364502
T,0.114126,0.888538,1.39249,1.43728,0.448844,-0.52204,0.120995,-1.8871,1.11417,-0.441505,1.90586,0.281015,1.14845,-0.953051,1.68828,-3.62083,-1.53275,1.24241,0.197501,-0.137294,1.44905,1.36077,-0.660027,-1.8568,-0.81938,0.75145,1.40136,0.018724,0.560978,0.032779,1.45893,-1.41296,-0.275803,-1.08873,0.579888,0.36362,1.83556,0.483122,0.41663,0.74671,1.40224,-0.116214,1.64685,1.50242,-1.33144,-1.00558,-0.912991,0.193194,1.6256,-0.643549,0.956393,-2.58327,0.738885,-0.121524,0.496791,1.74813,-1.93877,0.441401,0.96601,1.2083,-0.005296,-2.12059,1.5845,-0.872471,0.083086,0.005842,-1.56282,0.730165,-0.353998,-0.286795,-0.246135,-2.51757,1.43506,-1.68278,1.67077,-1.97979,1.49616,-2.26401,0.17998,0.530078,0.476657,-0.228855,0.294528,1.13443,1.66272,1.43235,-0.862375,1.37813,-0.443006,0.259226,-1.85249,-0.363254,0.739728,0.648943,-1.66518,1.05758,1.60142,0.683554,0.022018,1.33585
T,-0.164317,-1.92326,-0.769534,0.247832,-0.937252,1.27111,0.191606,-0.107927,-0.323548,0.62522,0.396271,0.267743,-1.7595,0.614929,0.406752,0.84513,0.635234,1.01067,0.688728,-0.824588,-0.960616,-0.373469,-0.873236,-0.600791,-1.40514,-0.447896,-0.238865,0.055869,-1.36746,-0.553943,0.017554,0.831818,1.95333,-0.126315,-0.762292,0.349494,0.390715,-0.097029,-1.60157,-0.444261,-1.13505,0.642414,-1.92121,-0.643422,0.871804,1.35201,0.942592,-0.304799,-2.04057,0.648747,-0.267527,0.559973,-0.265372,0.904347,-0.207398,-0.516387,-0.649927,0.329879,0.223931,-1.96599,0.450578,0.0972,0.523379,0.663097,-2.56663,-0.171441,1.05895,-0.199011,0.749852,-0.603794,0.059118,-1.08615,0.294799,0.596719,0.382629,-0.222839,0.34833,-0.876724,-0.75934,0.637037,-0.614208,-0.93042,0.579778,-2.31176,0.030306,0.1792,-1.58857,-0.290348,0.348898,-0.287005,-0.122379,0.128809,0.943045,0.33202,0.403589,-2.07184,-0.784522,-1.82739,-0.028068,-1.49247
F,0.749598,0.965813,1.12447,0.803454,0.314639,0.531178,0.782236,-0.480854,1.70824,-0.437891,0.662972,-0.773742,0.828841,0.148174,1.29745,-0.830668,-1.22032,1.56852,0.492727,0.161236,0.381394,1.05664,0.010416,-0.988739,0.065974,0.39837,1.69637,0.79872,-1.02681,1.15768,0.862522,0.381764,-0.815263,-0.564737,-2.06381,-0.913803,0.183629,-0.955644,-0.10606,1.3945,1.54202,-1.02072,1.64203,1.87791,-0.543957,-0.936839,0.22014,0.993333,1.71319,-0.123349,0.022584,0.067463,0.424151,0.150314,-0.907713,1.97312,-1.58605,-0.908871,1.59994,0.828355,-0.67175,-0.456768,1.09065,0.422577,0.532516,-1.0747,-0.783895,1.42427,0.11128,-0.114956,-0.937547,-1.9242,1.44626,-0.550794,1.98581,-1.44014,2.13193,-1.74922,-0.330559,1.37309,0.903221,-0.837262,0.321343,0.684843,1.05512,2.09997,-0.245774,-0.138635,-0.517496,0.48822,-0.34919,0.497374,1.54416,-1.20644,-2.40473,0.947353,-0.625464,-1.08493,0.261971,0.698464
F,-0.75391,-0.842043,-0.324529,0.363797,-0.213315,-0.025612,0.394476,-0.726459,0.595536,1.30668,-0.141406,0.490584,-0.70359,0.017456,0.737576,0.536841,-0.927403,1.96535,0.238352,-1.24225,1.21141,0.456182,0.070715,-1.83453,-0.94752,0.827996,0.208673,-1.46301,-0.791017,-0.342415,1.0093,-0.272236,0.862479,-0.010266,2.39637,0.350251,0.273322,0.745061,0.626871,-0.607764,-0.086391,-0.943339,-0.178922,1.82474,-1.0888,-0.173579,-0.072653,-1.08463,-0.132138,-0.755456,0.331626,-0.147266,0.068517,-0.136819,0.045277,-0.104583,-1.41911,-0.087185,0.779749,0.411239,0.631968,-3.08003,1.33418,-0.787043,-0.485719,1.08773,-1.38064,0.850578,-0.154311,1.37385,0.804895,-0.838105,-1.57835,-0.922999,0.643845,-0.49958,1.06045,-1.27013,1.2568,-0.009444,-0.215928,-0.214999,1.46996,-1.04198,0.832118,1.12652,-1.05221,0.043935,0.257366,-0.686942,-0.694812,-1.16696,1.56777,-0.485098,-1.51768,-0.489119,0.627216,0.091374,-0.770966,-2.17146
F,0.001145,-1.30552,-1.39987,-0.531232,-0.567127,0.221683,-0.308762,0.19067,-0.005179,1.61455,1.06678,1.24074,-0.368346,0.297445,0.611445,0.876724,0.998497,-0.047245,-0.778654,-1.73485,-0.992924,-0.306563,0.204608,0.888166,-0.649409,0.099333,-0.440247,0.232765,1.16353,-1.07017,0.222197,0.451078,1.19437,2.00807,0.155879,1.6133,-0.304875,0.997693,0.80114,-1.72704,-0.818061,0.660821,-0.955906,-1.28726,0.229054,0.791165,1.23887,-1.18175,-1.06668,0.468686,-1.27238,0.527518,-1.26969,0.444171,1.15837,-1.24047,-0.067808,1.50549,-0.727694,0.780399,1.45205,0.625456,0.494196,0.13813,0.156223,1.83364,0.678259,-0.949481,0.442739,-0.72804,0.233329,-0.2058,-0.817355,0.002592,-1.26724,-0.332972,-1.2871,0.615315,-0.67057,-0.730315,1.76376,0.832371,-2.13459,-1.32436,-0.395757,-1.22863,-0.646824,-0.760907,-0.387768,0.468526,0.883752,0.370023,0.04909,0.785187,1.19086,-0.979989,0.370923,1.49078,0.266175,-0.363172
F,-0.507101,-0.830158,-0.229063,0.357328,-0.556259,-0.208402,1.03369,0.844114,-2.46453,-0.09364,0.500274,0.553416,-0.552425,0.653618,-0.120651,0.867055,1.04945,0.358097,-0.855378,0.488642,-1.52382,-0.926462,0.82643,1.23961,0.432861,0.197206,0.59326,-0.257715,0.084615,-0.433639,-0.402219,0.781351,0.164785,0.793294,0.50713,1.06716,-0.664829,0.346432,-2.13144,-0.132253,0.099149,1.61722,-0.607802,-0.527613,0.170061,-0.263861,1.79962,-0.223661,-0.46786,1.57332,-1.0526,0.652602,0.709369,1.351,-0.288962,-0.084061,0.510894,1.15817,-0.677163,-0.314001,0.797165,0.176108,-0.293763,0.515543,0.53196,1.09466,-0.824069,-0.232768,0.798958,0.409438,0.705765,1.40129,-0.503158,1.0739,0.257595,0.42427,-0.095912,0.11153,0.107509,0.073097,-0.98367,2.00221,-1.85637,0.329902,-0.496679,0.205797,1.53024,-0.338141,1.19968,1.45591,1.02348,1.59634,-0.273391,-1.04821,-1.80852,0.509418,0.336599,0.676597,-0.579911,-0.838708
T,2.21181,0.056917,-0.118578,0.093008,0.347547,-0.340699,-1.12982,-0.626193,1.92063,0.305967,1.18144,-0.134233,1.85641,-1.08435,1.25762,0.220014,-0.285166,0.596158,1.90862,1.32334,0.772198,1.08279,-0.871819,0.008804,-0.256985,-0.473337,0.609682,1.58299,-0.395562,1.27876,1.08971,0.592553,0.349985,-1.96795,-0.130317,0.094042,1.17014,-0.124021,-1.72318,1.5602,0.914962,0.200252,0.235323,0.238121,0.276536,-0.145908,0.166664,1.7953,0.122093,-1.04297,-1.32311,0.276239,-0.940869,-1.09616,-0.080407,-1.06122,-1.94965,0.323377,0.71248,1.51993,-0.016356,-0.802377,1.18592,0.571992,-2.00556,-0.492871,0.175508,1.51423,-0.93106,-0.277784,-2.13676,-1.10611,0.619412,0.021927,0.955241,-0.60904,0.895494,-1.03454,-0.185338,1.52578,0.128351,-2.21317,1.30431,-0.281177,0.934237,2.03322,-1.83858,-0.853819,-0.950883,-0.959178,0.850632,-0.464656,1.41176,-0.113616,-0.691796,-1.68214,0.59092,-0.472781,1.23369,0.653742
F,-0.212275,-1.61317,-1.33116,0.258445,-1.28944,1.20989,0.473929,1.41968,-0.558186,0.761279,-2.18534,1.01023,0.514603,0.467367,-0.690955,1.18779,1.72346,0.225655,-0.447433,-1.22742,0.194127,-1.09074,-0.220162,1.56298,0.953717,-2.61767,-0.53026,-0.174225,0.538977,-0.565687,-0.407202,1.39312,0.575565,0.064128,-1.70214,0.437606,0.122252,0.689116,-1.58798,-0.455051,-0.788498,1.25295,-1.05757,-0.69845,2.13642,0.931548,1.31726,-1.3592,-0.929471,0.997405,-2.93731,0.186983,-0.687875,1.12698,0.815643,-0.112479,0.555711,0.59076,-0.227502,-0.341651,0.673962,1.40269,-0.218902,-0.346398,0.531943,0.919006,0.991063,-0.403048,0.488824,-1.51667,1.55656,-0.102118,-0.480982,0.081743,-0.894954,0.492326,-0.26234,0.248775,-0.344596,-1.15589,-0.236027,0.59089,0.20884,-1.00678,-0.431701,-0.514673,0.134535,-1.03283,0.274675,0.976269,1.82948,-1.04365,0.004944,-1.1913,0.392706,0.006354,-0.440908,1.21852,-0.051557,-0.548067
T,0.365677,0.492348,0.696933,0.712104,0.694332,1.08054,0.545995,-0.100459,1.14638,-0.12444,1.06067,-0.445138,0.808096,0.017027,1.04098,0.488277,-1.07563,1.845,-0.283721,0.099543,0.960311,1.17024,-0.173695,-0.042334,-1.27361,1.35209,1.10655,0.824397,-1.13837,0.50974,1.02898,-0.403549,-1.17057,-0.3697,-0.444908,-0.952276,0.665222,-1.16304,-2.28213,1.0154,1.33129,-0.756619,1.00439,2.20528,0.371728,-0.184887,0.30358,0.861721,0.88419,-0.656707,0.44843,-0.504249,0.330424,0.412234,-0.602459,0.067367,-0.487861,-0.608694,1.92392,0.841757,-0.258834,-1.3309,1.20301,-0.852813,0.59087,-0.536842,-0.249206,1.22737,-1.19414,0.259663,-0.134394,-0.288903,0.657628,-0.992187,1.66272,-0.464599,1.49824,-0.135812,0.452806,1.03969,0.065995,0.850376,1.13537,0.720433,0.970625,1.68511,0.358765,0.893747,-0.676656,0.067279,0.637228,-0.989998,1.31048,-0.378074,-0.393797,0.489603,-0.291421,-0.974554,0.395942,0.148976
