gene249,gene493,gene245,gene267,gene1635,gene1423,gene897,gene377,gene765,gene1494,gene822,gene625,gene1884,gene513,gene1843,gene365,gene1897,gene1772,gene66,gene1771,gene1060,gene111,gene824,gene1042,gene1582,gene812,gene26,gene391,gene1730,gene780,gene992,gene138,gene1247,gene892,gene1325,gene802,gene411,gene14,gene1634,gene1285,gene571,gene964,gene581,gene1421,gene739,gene241,gene1892,gene1293,gene609,gene1231,gene806,gene1411,gene187,gene662,gene1648,gene399,gene31,gene415,gene286,gene1671,gene62,gene1943,gene1111,gene1058,gene520,gene75,gene1581,gene1674,gene1873,gene67,gene1546,gene47,gene1002,gene1406,gene1387,gene1326,gene1153,gene1974,gene495,gene1256,gene737,gene1473,gene1451,gene43,gene1263,gene1334,gene181,gene548,gene49,gene619,gene1623,gene1679,gene1659,gene1668,gene100,gene1917,gene1836,gene1614,gene1900,gene141,gene451,gene137,gene1770,gene1286,gene190,gene1511,gene1260,gene143,gene559,gene1365,gene1967,gene918,gene601,gene1526,gene1887,gene549,gene1472,gene1549,gene882,gene201,gene1067,gene1346,gene1960,gene515,gene1924,gene652,gene830,gene1209,gene1004,gene661,gene72,gene199,gene698,gene1248,gene1867,gene561,gene453,gene1194,gene1583,gene994,gene1227,gene1466,gene127,gene1258,gene1047,gene83,gene980,gene866,gene1221,gene758,gene1489,gene993,gene1972,gene440,gene102,gene617,gene648,gene590,gene627,gene169,gene979,gene422,gene1799,gene1504,gene1115,gene1574,gene1886,gene1328,gene39,gene42,gene41,gene40,gene1501,gene1672,gene437,gene86,gene550,gene1808,gene1560,gene538,gene1187,gene1761,gene732,gene1381,gene147,gene1197,gene1894,gene1073,gene345,gene679,gene419,gene221,gene940,gene70,gene1196,gene1168,gene1983,gene639,gene834,gene517,normal
-0.692988,-0.728455,0.010609,-0.012572,-0.102644,-1.21846,0.674838,-0.612216,0.041811,-0.838719,-1.86355,1.44673,0.176834,0.911769,0.099985,1.37708,-0.511323,0.968299,-0.580977,0.545889,1.64088,-1.72154,-0.259325,0.22169,1.13765,-0.498835,1.36429,0.556813,0.338795,1.29411,-0.244185,1.22293,-0.440242,-1.0441,1.36428,1.46526,-0.160519,0.468599,-0.306468,-1.64076,1.50272,0.784468,-0.521797,-0.053251,0.677677,1.05669,-0.081453,0.100384,-0.149886,-0.752126,-1.04501,-0.438342,1.27677,-0.200457,0.790763,0.363662,1.26289,-1.06256,0.443019,0.095302,0.980045,-0.262414,-0.775425,0.21285,0.851271,1.11709,-0.208315,-0.644233,-0.323606,-0.539499,1.16294,0.644016,-0.168886,0.748966,-0.249325,0.273376,-0.436604,-1.07833,0.582418,0.821603,-1.74655,-0.12987,0.66244,1.2626,0.588799,1.45933,-1.56337,-0.04781,-1.97904,1.15108,-1.09455,2.09496,0.804876,-1.72757,1.63042,-1.7402,-0.444959,0.200444,1.5126,1.18307,-0.703006,-0.960215,0.617268,0.808244,0.078338,0.330403,1.08776,-0.821978,-0.435573,-0.961392,-1.04662,-0.143901,-0.42708,-0.023809,0.452182,-0.737965,-0.110706,0.501221,0.187475,-0.391312,1.55968,0.949457,1.3563,1.59054,0.345773,1.15667,0.368051,1.53657,0.462979,0.869301,1.23024,1.48099,-0.118381,-0.467393,0.730171,0.845297,-1.28943,0.522603,1.03088,1.59659,0.972524,0.088749,1.4944,-0.196291,-0.97515,0.962302,-1.45867,-0.267978,0.723342,-0.031698,1.47949,-0.720162,0.396957,1.30616,1.30763,-1.1398,-0.648342,0.247647,0.66796,-0.304163,1.42376,0.586277,-0.174315,1.30161,0.64981,0.402116,0.557833,-1.87546,-0.150268,-0.150268,-0.150268,-0.150268,-1.26116,-0.412625,-1.48761,1.54027,1.3302,1.03013,0.163149,1.41443,0.872526,0.190534,-1.76375,-1.50012,-0.188563,-1.10162,-0.228507,1.08808,-0.014477,0.642427,0.090665,-0.276083,-0.419154,-1.24625,-0.345735,0.448272,-0.631646,0.273893,0.501741,0.060841,T
-0.220623,-0.913241,-0.585252,-0.135017,-0.87417,-0.658125,-1.48187,-0.967186,-1.0495,-0.468248,-0.015254,0.963104,-2.00917,1.17623,-0.475803,0.436005,-0.492967,-0.016946,-0.890587,0.711906,0.961758,0.202807,-0.430952,-0.138338,0.337119,-0.387034,0.570767,0.122182,0.652335,0.402767,0.734933,1.17775,-0.177451,-0.736203,-0.125523,0.167885,-0.073544,0.105281,0.773889,-0.484666,0.238293,0.700607,0.189621,-0.445271,-1.09794,1.16694,-0.165452,1.11188,-1.02991,0.205093,0.113102,-0.776477,0.671068,-0.14959,0.772987,0.312912,0.021727,0.365444,-0.220242,0.55201,0.908257,-0.431854,-1.25196,-0.426802,-0.908903,0.685687,-0.621709,-0.565004,-0.606625,-1.52041,-0.187053,0.804652,0.867847,0.332575,-0.37328,0.554621,0.82902,-0.301127,1.03408,0.717473,0.146189,1.15216,-1.19999,0.288945,0.568191,0.777169,0.113116,-0.496508,-1.31647,0.430653,-0.772906,-0.316507,0.723695,-0.89656,0.939121,-0.602249,-0.55082,-1.0855,0.826445,0.480396,0.140474,-1.7365,0.602053,-0.019939,0.904242,-0.061531,-0.73118,-0.81611,-0.458707,-0.724095,-0.341628,-0.693305,1.01573,0.508954,0.675391,0.374861,0.505078,1.1382,0.641305,0.146907,0.547927,-0.060731,1.05697,1.03373,-0.80521,1.14583,0.805688,1.07582,-0.663234,0.29289,1.06246,0.639994,-1.08704,-0.108776,0.929975,-0.592372,-0.916248,0.868619,0.085281,0.481407,0.305497,0.958841,0.35345,0.071389,0.804045,1.40254,-0.994046,-0.938734,0.579017,-0.536955,1.25563,0.349655,0.925329,0.664611,-0.60993,-0.854621,1.26043,0.927285,0.494219,-0.96501,0.239329,-0.136022,0.075744,-1.15225,0.019274,-0.649939,0.830394,-0.956724,-0.48072,-0.48072,-0.48072,-0.48072,-1.13243,-0.518045,0.144683,1.22679,0.778685,0.294282,-0.609535,1.25028,0.001261,-0.704263,-1.82186,-1.19162,0.925863,0.563239,-0.845969,-0.503172,-0.805893,0.288786,-0.573901,-1.30697,0.791984,-1.14462,0.535779,0.224874,0.474746,0.544769,-0.3492,-0.404438,T
-0.137305,-0.338867,-0.235878,-0.233203,-0.726664,-0.08603,-0.847921,-0.686497,0.081342,-0.302558,-0.306749,0.464888,-0.701095,0.523315,-0.508788,1.55395,-0.619237,0.409844,-0.801662,0.251491,0.748212,-0.032675,-1.20831,0.574756,0.755942,-1.45248,0.286418,0.969343,0.322769,-0.038282,1.14288,-0.44072,-1.20757,-1.04013,0.85466,1.50127,-0.316811,-0.750862,0.92152,-0.426232,-0.202661,0.755578,1.58045,-1.17423,0.398561,0.099774,-0.049133,0.957159,-1.04649,-1.15101,-0.18063,-1.13384,0.657625,-1.00032,0.223728,-0.289532,-0.03199,0.371993,0.093928,0.695614,-0.465995,-0.183818,-0.703006,0.02946,0.438075,1.34007,-0.327396,-1.27225,-0.058879,0.315546,0.277699,-0.337525,0.7564,1.64682,-0.100335,-0.848457,1.59658,0.321695,-0.093025,0.537915,-1.03833,1.42864,0.062022,-0.753049,-0.017422,-0.075544,-0.238526,-0.593588,0.328451,0.424345,-0.703566,1.91893,0.109082,-0.861735,0.253719,-0.726568,-0.215162,-1.71509,0.778377,0.963837,-0.620819,-0.382552,1.04582,-0.397239,0.480301,0.732425,0.899336,-0.604539,-1.13378,-0.01645,0.06892,-0.193311,1.51737,1.27993,0.234448,1.27728,0.143983,-0.860632,-0.16008,0.339013,0.474613,0.384463,1.10887,1.49691,0.031312,0.184888,0.276994,-0.17499,-0.185934,0.788327,0.621934,-0.07283,-0.372546,2.06841,1.59417,-0.246918,-1.37794,0.576293,0.448279,-0.336029,0.115956,0.25115,-0.142865,-0.653745,1.68122,0.775458,-1.05439,-1.36119,0.205588,-0.047155,-0.880209,0.149788,1.17572,0.879387,0.640354,-0.925066,1.62129,0.610483,0.755947,-0.769611,0.906606,-0.476747,0.287054,-0.658659,1.11087,-0.945573,-1.24579,-1.02705,1.28147,1.28147,1.28147,1.28147,0.295553,-0.43364,0.168995,0.51311,-0.390886,1.01862,-0.560413,0.959058,0.645489,-0.191879,-0.504506,-1.10708,1.54976,1.56614,0.574714,1.78248,-0.878222,0.830649,-1.18245,-1.24905,1.57942,1.16946,1.19863,-0.178996,0.290942,1.08944,0.303675,-1.39717,T
-0.96071,-1.83724,-0.493992,-0.427805,-1.17339,-1.55807,-1.62951,-1.65309,-0.819163,-0.924916,-1.17079,0.906277,-0.648073,1.9771,-0.427654,1.49351,-0.347906,1.42405,0.096101,1.59438,1.08696,-1.00501,-0.403297,1.20494,0.035553,-0.612845,1.24635,0.616045,1.74927,1.12232,0.874959,2.1384,-1.53732,-1.324,0.829545,0.747314,0.043314,0.063377,0.996539,-1.36981,1.4716,0.86772,-0.63609,-1.24718,-0.837901,1.60132,-0.955153,1.09423,-1.70406,0.824291,-1.09785,-0.416027,1.51375,-0.607027,1.2054,1.84067,1.14374,-1.26995,-0.052598,1.88159,1.9322,-0.179917,0.030757,0.069605,0.296207,0.466975,-1.31838,-1.95575,-0.730944,-1.29151,2.22958,1.05651,0.69976,1.27692,-0.066449,0.545668,0.645942,-0.755879,0.940339,-0.027268,-1.01832,0.703987,-0.493399,1.5112,1.80675,1.58435,-0.86157,-0.802528,-1.79475,1.75493,-0.842087,1.26233,1.14727,-2.17612,-0.124893,-1.65631,-0.891967,-0.208497,1.10874,1.52213,-0.50269,-2.37208,0.673072,-0.443497,1.02752,0.903197,-0.437688,-0.443187,0.09728,-1.26062,-1.46051,-0.938007,0.438345,0.265234,1.98148,-0.300726,0.386198,0.634257,1.06896,-0.815967,2.04566,1.16059,0.322506,1.28747,-0.484327,1.2471,1.11474,1.31251,0.041437,-0.050751,1.63675,1.69111,-0.084236,0.52866,1.75191,-0.190174,-0.359598,1.73796,1.42588,1.47895,2.27652,2.23104,1.62852,-0.135846,-0.1456,0.67461,-0.432504,-1.74787,0.721773,-1.4478,2.0282,-0.537414,0.104247,1.53682,0.171733,-0.406447,0.280338,0.939488,-0.417265,-1.63224,0.204879,-1.18765,1.02658,0.350354,0.982679,-0.91271,1.87278,-0.461517,-0.564813,-0.564813,-0.564813,-0.564813,-0.506645,-1.3139,-0.059081,1.78807,2.0581,1.26021,-0.763905,1.76728,1.28297,-0.231802,-1.04925,-0.530512,1.24442,0.741682,-0.294176,0.306513,-1.46968,-0.041668,-1.13714,-1.3728,0.316389,-0.987201,0.045944,0.997055,0.926894,1.00466,0.288826,-0.401188,T
-1.32711,-0.570915,-0.824537,-0.907698,-0.315049,0.217732,-1.92973,-0.659746,-0.832429,-0.501954,-0.946913,-1.09858,-1.43402,0.032917,-0.545404,-0.441315,-2.02874,0.013102,-1.67856,0.126975,0.473545,-1.01059,-1.21839,-0.46405,0.821028,-1.7433,-0.384895,-0.492544,-0.337175,-0.410706,0.312452,-0.637448,-0.068456,-0.442751,0.708604,-1.0746,-1.0763,-2.31952,1.55111,0.161672,-0.125757,0.388853,0.354986,0.146375,-2.96717,-0.621846,-1.26058,-0.204898,1.64863,-1.58224,-1.1273,-0.443443,-1.26989,-0.027427,-0.306796,-0.090551,-0.273423,-0.81996,-0.548984,-0.817119,-0.356301,-1.14721,-1.66405,-1.75407,-0.209023,0.609841,0.208034,0.045441,-0.666954,-0.719253,-0.315624,-0.527105,0.45971,-0.47925,0.452976,-1.02479,1.14372,-1.18481,0.2089,1.27497,-1.40475,1.23275,-0.921648,-1.15796,0.39347,-1.57462,0.223576,0.027125,-0.216069,-0.446383,1.44702,-0.21788,-0.099642,-0.08632,0.392868,0.463572,1.24709,-0.09135,0.770286,-1.12585,-1.26648,-0.797835,-1.71922,-1.12208,0.466046,1.01095,-0.063443,-1.38327,-0.592598,-1.18696,-0.460821,0.340357,1.12395,0.407094,0.432948,0.552774,-1.61012,1.58151,1.30967,-1.36569,-1.8576,-0.211567,0.519703,-1.29548,0.200679,-0.527249,-0.095338,0.938297,0.112195,0.236781,-1.87716,-2.04769,0.074064,1.15021,-0.098887,-0.714726,-1.38308,-1.2752,0.976562,-0.279717,-0.969045,0.50591,-0.570846,-0.966285,1.13194,1.12221,-0.826499,1.53349,-0.489267,-2.10718,-0.246334,-1.16771,-0.335486,-0.906635,0.443163,-1.09638,0.616825,0.360195,0.406636,0.843053,1.38613,1.40046,1.4305,-0.789254,0.682984,1.62106,0.518213,-0.997374,-2.53034,-2.53034,-2.53034,-2.53034,-0.092449,-1.35753,-2.80002,-0.55943,-0.721853,0.083931,0.2725,-1.0584,-1.88132,-0.438124,-1.94175,-1.23651,0.928623,0.269347,-0.457736,-1.24605,0.98389,-1.75867,0.642826,-0.191818,0.301696,-0.040873,0.521475,2.04918,0.50716,1.11615,-0.162873,-0.457817,T
-0.874957,-1.21756,-0.4659,-0.418818,-0.97314,-1.02148,-0.90955,-1.6452,-0.091932,-1.13372,-1.56245,0.895546,-0.071088,1.58568,-0.654783,1.46414,-1.04048,1.89099,-0.486793,2.05264,1.81936,-1.57363,-0.255232,0.855506,0.437853,-0.738242,1.5927,-0.483852,2.12678,1.93323,0.904837,2.01613,-1.11076,-1.3478,0.64202,0.447602,-0.684526,0.071696,0.445339,-1.11579,0.696668,0.70142,-0.305936,-0.602761,-0.453421,1.83747,-0.864422,1.11589,-1.52875,0.99667,-1.90549,-0.632562,1.48634,-0.847015,1.53333,1.95788,1.71831,-1.23928,0.727573,1.7433,1.75941,0.867414,-0.248112,1.18747,-0.688842,0.302799,-1.74216,-1.1398,-0.36261,-1.52053,2.22773,1.64321,0.850768,0.809737,-0.611124,-0.253701,0.657712,-1.21827,1.67641,0.349295,-1.26759,0.704222,-0.843128,1.93432,2.18327,1.92915,-1.38836,-0.269152,-2.18308,1.35288,-0.946594,0.535583,1.2853,-1.10451,0.145456,-0.697529,-0.193698,0.417458,1.1014,1.18001,-0.169691,-2.45666,1.31288,0.729234,0.770521,1.03994,0.613663,-0.257332,-0.213026,-1.77998,-1.55059,-1.14462,0.866549,1.09595,1.85548,-0.670972,0.128816,1.14728,0.899248,-0.405095,1.65961,1.82572,0.643025,1.82428,0.089111,1.63072,0.026323,1.22176,-0.607894,0.552764,2.01004,1.78988,1.10308,0.725455,2.13838,0.328564,-0.502971,1.60815,0.36311,1.99844,1.93852,1.42343,2.15242,-0.997575,1.03072,-0.227362,-0.754355,-1.48853,0.832572,-2.19585,1.79873,-1.88462,0.134632,1.63962,0.560771,-0.584438,0.514801,1.13556,-0.667143,-1.19122,0.732854,-1.31643,1.17638,0.001095,-0.657416,-0.388598,0.946436,-0.334308,-0.318215,-0.318215,-0.318215,-0.318215,-1.25373,-0.083377,-0.515777,1.87463,1.24708,1.62343,-0.506791,1.51904,1.83301,-0.942136,-1.42455,-0.233597,1.407,0.187589,-0.529705,0.41734,-1.2794,0.138062,-0.883171,-1.41776,0.990514,-1.41482,1.15986,1.97092,0.619655,1.36517,0.072185,-1.31523,T
1.42795,0.547207,1.55867,1.63522,1.59878,1.49866,0.847055,1.39393,1.33909,1.32769,1.66941,-1.51859,1.9461,-1.15065,1.57446,-0.615197,1.39719,0.251978,1.11845,-0.170718,-0.179327,1.64351,0.755088,-0.797977,-1.54067,0.927581,-0.740238,-1.3491,-0.473667,-0.664797,-1.17376,-1.60856,1.30241,2.25107,-1.17617,-1.375,1.45686,0.760898,-0.568612,1.30746,-1.02756,-1.80974,-1.26716,2.16207,0.587359,-0.989894,2.27016,-0.027105,0.629901,1.24696,0.837359,1.47155,-0.507009,0.853044,0.163047,-0.757661,-0.814747,1.2736,1.07689,-1.00121,-0.821412,1.2383,1.31814,0.810763,-1.61593,-2.02362,-0.265942,1.33284,-0.442482,1.52323,-0.379097,-0.33083,-0.685299,-2.27987,1.27741,1.21722,-0.619092,0.786345,-0.106177,0.643216,1.72456,-1.39257,0.791163,-0.779189,-1.15861,-0.103969,1.71742,0.599143,0.548679,0.025972,1.58944,-0.604295,-0.418303,0.119033,0.076241,0.783044,1.23187,1.45199,-0.675912,-0.383258,1.25218,-0.991328,0.26082,0.710801,-0.315454,-1.02402,-1.12754,1.05702,1.22232,-0.072801,1.11097,0.032879,-1.9489,-1.12159,-0.37835,-0.70807,-0.989269,-0.043469,0.197795,1.75415,-0.173781,0.119009,-2.01627,-0.400374,1.03808,-0.429045,-1.7312,0.159794,1.30902,-1.38179,-0.854263,-0.41119,-0.160684,-0.350496,0.261775,0.736085,0.98998,-0.37072,-1.54546,-0.569649,0.034117,-0.009547,-0.750284,0.638948,0.170659,-2.08733,-0.298462,0.894989,0.148865,-0.394976,-0.227812,0.286837,0.160421,-0.519989,-1.01793,0.662346,-1.26999,-0.890375,-2.49814,0.976845,-1.99107,1.23694,-0.061705,0.741794,-3.14746,0.835747,-0.557778,0.264954,0.79409,0.79409,0.79409,0.79409,-0.837249,1.39053,1.13541,-0.592252,-0.182447,-2.11449,1.3702,-0.391153,-1.04417,1.00025,-0.491015,0.454688,-1.33564,0.060592,0.901774,-1.60492,0.898978,-1.60244,1.44215,0.627555,-0.745321,0.230346,0.396726,-0.000896,0.652031,-0.036326,-0.763037,0.185082,F
-0.399723,-0.738518,-1.14452,-0.735687,-0.620758,-0.388182,-0.023602,-0.347112,-2.1303,0.440002,0.126097,1.64226,-1.1797,0.68662,0.265437,0.341311,0.222363,1.21453,-0.358772,1.13525,1.06762,-0.318339,-0.763854,0.650819,0.173329,-0.640561,1.40666,0.70358,0.913589,1.20182,0.855885,0.65697,-0.280998,-0.338699,0.038843,1.44727,-0.181265,-0.142293,0.7774,0.373987,1.24449,1.07624,-0.227752,-0.348774,0.033183,0.664649,-1.49576,0.923815,-0.954803,-0.496489,-0.480541,0.017962,0.975005,0.252362,1.21772,0.307339,1.04208,0.230413,-1.00443,0.29072,0.795346,0.359596,0.312493,-0.714872,1.85599,1.07961,0.129261,0.233164,0.45298,0.858385,-0.812655,1.47845,0.657454,1.83545,-0.784224,-0.24953,1.38735,0.724093,1.04008,1.30032,0.136664,0.179755,-1.32507,1.21706,0.361761,1.76685,-0.271176,-2.51006,-0.770693,0.623689,-0.077402,1.4816,1.30449,-0.205175,1.99265,-0.105441,-0.659555,-1.46373,1.63056,-0.480198,-0.298267,-0.280509,-0.391371,0.774744,0.393679,1.01897,0.921766,-1.05934,-0.748616,-0.371463,0.703201,-0.909537,-0.365454,0.510558,0.921004,1.42281,1.12588,0.647858,0.715786,-0.137659,0.775269,1.27244,1.33493,-0.087163,-0.929443,0.165594,0.980938,0.478244,-0.387258,-0.337782,-0.0204,0.341891,0.46768,1.23726,1.2253,-0.561651,-0.076145,0.553956,0.860774,1.30015,0.268728,0.116867,1.72201,0.56227,1.05879,0.356615,-0.524605,-0.802757,0.60519,-0.137087,1.08789,0.170706,1.69153,0.968719,1.64464,-0.389722,0.853057,-0.575674,0.796733,-0.01426,0.921178,-0.574437,-0.733539,-1.15054,0.30661,-1.31519,0.127703,-0.088537,-0.318249,-0.318249,-0.318249,-0.318249,0.470519,0.195125,-0.370744,0.488137,0.476898,-0.693972,-2.37373,0.489777,-0.140095,-0.389584,0.483518,-0.562783,-1.13623,0.629063,-0.571878,-0.105026,-0.583331,1.35167,-2.55995,0.035933,1.2768,-0.925361,1.53483,1.00672,1.33928,-1.75861,0.639417,0.113559,T
-0.330386,-0.977785,-0.672152,-0.814496,-0.772532,0.17575,-0.52569,-0.970712,-0.800751,-0.176926,0.634039,0.415664,-0.741256,0.104618,-1.10662,-0.6502,-0.305673,0.092202,-0.843908,0.46251,0.88047,0.996639,-0.353333,-0.073551,0.142878,-0.340375,0.30602,0.139536,0.724692,0.29203,1.36932,-0.593208,-0.49472,-1.09306,-0.18388,-0.079479,-0.827088,-0.232203,1.22597,0.849775,0.236522,0.096976,1.60519,-0.630637,-0.017883,0.136279,-0.502851,1.13651,-1.3053,-0.661334,0.049878,-0.384846,0.375124,-0.135863,0.051728,0.112321,-0.410976,0.703335,-0.077417,-0.094371,-0.173905,0.006005,-0.546596,-0.466004,-0.075663,-0.613963,-0.558234,0.214874,-0.803127,-0.881782,0.380216,-0.360161,1.25744,-0.311814,-0.183221,0.095775,1.27999,0.113472,-0.430616,-0.675729,0.643669,0.611538,-0.188716,-0.093536,-0.050081,1.37691,1.03473,-0.829794,0.852998,0.698578,0.145255,-0.533156,0.901373,-1.08897,0.517371,0.879838,0.776676,-0.576183,0.849906,-0.038531,-0.470255,-0.85954,0.678615,-0.189391,-0.627671,0.09829,0.322724,-1.05709,-0.456592,-0.478098,0.929029,0.184334,1.38517,0.980638,-1.47859,1.68991,0.01232,-0.096778,-0.765317,1.07288,-0.166127,-0.242796,0.310538,0.825535,-0.906909,0.266657,0.378988,0.237647,-1.03651,-0.642965,-0.087385,0.338498,1.23042,0.511872,-0.0497,-0.279211,-0.561845,0.865889,-1.03,-1.14789,0.139803,-0.71255,-0.430653,0.377691,0.923272,0.019268,-0.612372,-1.49662,0.517859,-1.25147,0.926532,0.116643,1.59668,-0.471812,-0.720708,-0.610728,1.44772,-1.18211,-0.172869,-1.60466,-1.09532,-0.718238,-0.414638,-0.998397,-0.12565,-0.833053,0.44089,-0.809121,-0.324858,-0.324858,-0.324858,-0.324858,0.074989,1.32057,0.165516,0.017509,0.824896,-0.031211,-0.54445,0.496226,-0.268549,-0.135093,-1.09741,-0.33635,0.750454,1.40638,-0.258622,-0.907332,-1.76076,0.052214,-0.136435,-1.29256,1.76801,0.387694,2.36759,-0.763041,1.31984,-1.17948,0.89322,0.333966,T
0.864822,0.366829,0.939563,0.941415,1.10535,0.418571,1.30075,1.48753,0.109645,0.649451,0.874733,-1.35399,-0.284576,-0.457184,0.611988,-0.457836,0.981231,-0.035654,0.93777,-1.19041,0.264961,0.912722,1.85198,-1.42137,-1.1983,2.04579,-0.879795,-1.18014,-1.31039,-2.11163,-1.38174,-1.2286,0.663543,-0.019956,-1.02885,-1.04916,1.96042,1.31337,-0.661078,0.459371,-1.05197,-0.90074,-0.606504,0.445015,1.06846,-1.26409,1.27914,-1.27672,0.52809,1.26243,1.36698,0.211426,-0.359562,1.0237,-0.425522,-0.321287,-1.44188,0.959506,1.61775,-1.55922,-0.715009,1.24688,0.759823,0.526505,-1.9716,-1.91083,1.05464,0.167054,0.585028,0.088559,-0.524941,-0.310893,-0.371916,-0.594434,1.28024,1.4448,-1.10693,1.09515,-1.6868,-1.38249,0.719892,-1.95732,2.2497,-0.890069,0.138952,0.022163,0.712609,0.395088,0.374625,0.064996,0.340856,-0.518534,0.480655,-0.479421,-2.42451,0.285083,1.43883,1.39989,-2.68314,0.311203,-0.5102,2.44045,-0.686682,1.34118,-0.990214,-0.069964,-1.43998,0.111859,0.15583,0.403418,0.849766,2.2899,-0.890395,-1.44242,-1.07368,-1.17727,-1.01138,-0.050725,-0.066395,1.2132,-0.174983,-0.657181,-0.032488,-0.475552,0.769273,-0.830453,-0.137634,0.399003,1.14245,-1.73767,-0.618227,0.043699,-0.550399,-1.47219,-0.471072,1.2672,-0.280223,0.323745,-0.565306,-1.03789,0.102664,-0.6466,-0.852038,1.61303,-1.42853,-0.84895,-0.623773,0.01082,-0.348768,1.12069,0.596948,1.63251,-1.02865,-0.692879,-1.40191,-0.586178,-1.27185,-1.79586,0.169139,1.10492,-1.74504,0.197771,-1.32208,0.658565,0.102007,0.194039,0.017749,-0.386885,1.27972,1.27972,1.27972,1.27972,0.667827,1.07362,-0.125198,-0.855497,0.772082,-0.707756,0.237255,0.316035,-0.219218,0.257219,1.19178,-0.634877,0.600603,-0.479409,-0.029397,0.664915,1.00475,0.002587,1.47391,0.121712,-1.33968,0.047608,-0.697261,-0.394062,-1.2483,-0.335972,-0.346719,1.90685,F
1.59623,1.62195,0.089644,0.317687,1.15657,1.32519,1.10464,0.923745,0.953207,1.86291,1.41252,-0.171267,1.61679,-0.420457,1.21153,-0.876652,2.15037,-2.749,0.600446,-0.344454,-0.633254,1.16952,0.830277,-0.644261,-0.712494,0.712083,-0.885846,0.488116,-0.89816,-0.944002,-1.10294,-0.295266,1.77618,-0.226382,-1.49955,-0.264712,0.865956,1.04868,-0.360799,0.622473,-0.684549,-0.492018,-0.572482,1.69063,1.99663,-0.267149,0.917024,-0.545076,0.916259,1.42238,2.08443,0.578825,-0.245417,1.18402,-0.510509,-1.21167,-0.468315,1.07083,0.859529,-1.29321,-1.0047,-0.365425,1.98532,-0.791186,-0.172326,-0.781291,2.23303,1.02754,1.83454,0.953024,-0.007388,-1.96966,-0.785446,-0.37065,0.871098,1.88328,-0.300375,1.91043,-1.91632,-0.689443,0.817978,-0.08386,2.14338,-0.622088,-0.155971,0.034116,1.14859,-0.011582,0.313683,0.328803,1.60544,0.644845,0.100727,-0.928249,-1.12231,1.47743,0.766372,2.00018,-0.450521,-0.313215,1.86594,0.827772,-2.00705,0.365485,-0.315292,0.338988,-0.554234,-0.078475,-0.42326,1.84307,0.735806,1.48032,0.278517,-0.088609,0.045248,-0.732076,0.578873,-0.017697,-0.243397,1.29179,-0.406793,-0.654881,0.163351,-2.30122,0.241954,-0.6133,-0.034465,0.158275,0.936464,-0.160471,-0.402951,-0.837315,0.238304,-0.608689,-1.20206,1.39753,-0.000955,0.448915,0.5009,-0.407826,-0.442372,-0.596519,-1.0392,1.12107,-0.96937,-0.274921,-0.401642,0.455301,-1.01108,2.15545,0.226561,1.77292,-0.569937,0.752805,0.373176,-1.0572,-0.27106,-1.4203,-0.311367,1.58275,-0.03578,1.06827,0.432703,0.005581,-0.833835,-2.79689,-2.38173,-0.010326,1.40803,1.40803,1.40803,1.40803,-1.5937,0.135391,1.8606,-0.154007,-0.547589,-0.488944,-0.631469,-0.070111,0.53654,1.39797,0.357953,-0.347513,0.263633,-0.764524,2.16232,-0.282143,0.953395,0.821637,-2.6776,0.818267,-0.957162,0.611455,-0.596602,0.091357,-0.141937,-1.25805,0.457536,1.75284,F
