Attr3252,Attr4847,Attr4196,Attr1882,Attr6041,Attr1834,Attr1745,Attr2111,Attr1779,Attr1829,Attr3320,Attr2288,Attr6201,Attr1674,Attr2121,Attr2402,Attr6919,Attr4366,Attr6005,Attr6806,Attr2363,Attr4951,Attr6281,Attr2020,Attr235,Attr6803,Attr1260,Attr760,Attr2546,Attr2642,Attr4973,Attr6225,Attr4052,Attr6797,Attr6855,Attr4328,Attr2354,Attr1249,Attr4653,Attr4229,Attr6967,Attr3183,Attr3847,Attr6373,Attr1291,Attr4936,Attr6185,Attr804,Attr2739,Attr1239,Attr5833,Attr4377,Attr2441,Attr2063,Attr6200,Attr2335,Attr6184,Attr3258,Attr6561,Attr461,Attr922,Attr5683,Attr3714,Attr4291,Attr6376,Attr5637,Attr4107,Attr2186,Attr1598,Attr1400,Attr4373,Attr1615,Attr4167,Attr6539,Attr1369,Attr157,Attr6584,Attr1394,Attr1928,Attr4389,Attr490,Attr1144,Attr2242,Attr6405,Attr6347,Attr5772,Attr3469,Attr5280,Attr173,Attr6847,Attr5501,Attr1685,Attr88,Attr5552,Attr1157,Attr343,Attr6761,Attr283,Attr2043,Attr4188,Attr3605,Attr6169,Attr6362,Attr6283,Attr758,Attr2439,Attr5231,Attr3631,Attr4006,Attr900,Attr6516,Attr2141,Attr3012,Attr1962,Attr2001,Attr1376,Attr2475,Attr1241,Attr3722,Attr3674,Attr450,Attr6209,Attr2084,Attr6271,Attr5794,Attr4535,Attr4499,Attr400,Attr4823,Attr3984,Attr2655,Attr6179,Attr6215,Attr6378,Attr878,Attr4723,Attr2250,Attr3338,Attr4137,Attr532,Attr4141,Attr3004,Attr3189,Attr4644,Attr350,Attr5808,Attr1630,Attr4932,Attr6644,Attr3932,Attr4116,Attr6974,Attr1953,Attr4069,Attr1725,Attr6922,Attr6515,Attr4582,Attr7119,Attr4697,Attr6314,Attr6677,Attr3975,Attr7001,Attr3507,Attr4461,Attr1078,Attr4801,Attr770,Attr4438,Attr2422,Attr5955,Attr3784,Attr2348,Attr4748,Attr2349,Attr1976,Attr1380,Attr1092,Attr4091,Attr6702,Attr2659,Attr2855,Attr6990,Attr2909,Attr1081,Attr2181,Attr4318,Attr5373,Attr98,Attr6613,Attr5122,Attr3030,Attr5560,Attr4480,Attr6388,Attr1334,Attr5171,Attr3359,Attr5087,class
1.29628,1.16473,1.7167,0.051335,2.00265,-0.144185,3.0448,-0.107399,0.746826,-0.353458,-0.082864,0.06531,3.21405,1.66652,-0.145003,0.111165,0.682635,1.23703,1.51926,2.70527,1.93395,0.331965,-1.70488,2.74012,-0.558706,2.70403,-1.09412,-0.06234,0.914742,-0.966446,-1.58059,-0.787162,0.32376,2.94828,-1.12721,-0.721115,-0.567327,1.19592,1.63382,0.357138,-0.283421,1.74028,1.90117,1.50055,0.017419,-0.116885,0.601991,-0.461026,0.873974,-0.503056,-1.22566,1.03536,-1.77171,-0.051565,2.94553,-1.24302,-0.780438,1.39982,1.64028,-1.00088,1.60001,-0.077433,1.89992,-0.330904,-0.032559,0.833005,1.12734,1.74723,-0.563436,-0.171886,0.820059,0.348831,-1.12266,1.20542,-0.86324,3.49901,1.56245,2.45948,-0.96914,-1.80107,-0.664893,-1.42623,2.97128,-0.278682,0.793177,-1.20502,0.330254,0.18342,0.172905,1.4214,-1.04654,-0.851834,-0.105069,-0.561406,-0.309387,-0.593247,0.560402,0.712728,2.43691,-0.453221,1.618,0.530193,1.53082,-0.505141,-0.733422,-1.12355,-1.31543,0.114157,-1.0324,1.04421,-1.20202,-0.158403,0.475934,-0.640843,0.178245,-0.46468,-0.477803,-0.70524,-1.6279,-1.61348,1.02798,0.789665,-1.20886,1.34704,0.908353,-1.29833,0.502803,-0.985805,-0.712268,-0.67449,1.63668,1.06369,2.03475,0.771133,-1.33047,-0.51474,-0.941331,0.656114,-1.41134,-1.22861,1.34844,-0.512498,-0.09679,-0.973146,1.33562,1.87377,-1.00582,-0.167128,-1.56675,-1.25112,0.343657,-0.954379,0.036376,0.114566,0.623578,0.572213,-2.39287,-0.936612,-1.21168,0.806785,-0.570966,1.4206,-1.04826,0.073888,-1.38751,1.22105,-1.43783,-0.752134,-1.21495,-0.979414,-0.693914,0.675049,-1.44661,-1.20208,-0.844678,-0.320398,-0.883293,-1.49537,2.05167,3.24017,-1.05955,2.1025,-0.193833,-2.14768,-0.91423,-2.20226,0.307575,-0.65888,1.76338,0.506919,2.20289,0.872589,1.25145,2.13341,-0.4688,-1.21518,2.57633,-1.02958,-1.12789,-0.099012,F
2.07794,0.98079,1.76655,-0.27943,-0.041588,2.4218,1.24055,1.41661,0.635857,1.87495,1.37983,0.957302,0.936433,0.310104,1.06972,1.78356,0.428326,0.308542,0.483193,0.31776,1.51913,0.745683,-1.00851,1.46922,1.34769,0.294796,2.25743,-0.145476,1.47778,-0.713501,-0.837212,-0.899512,1.85621,0.361845,-0.903153,-1.00704,-1.03563,0.740326,0.987397,0.556793,1.05412,0.709074,0.914357,1.79926,2.78618,0.059356,0.506826,-1.20858,0.222492,-1.10634,0.799609,0.659677,-0.709562,0.195785,0.534587,-0.710063,0.059586,1.06707,2.06432,1.80756,-0.598457,0.52338,-0.037628,-0.846375,0.855469,2.07892,0.393899,1.74246,0.211211,0.50433,-0.054992,0.569324,-0.947732,-0.090564,1.94497,0.067836,0.817849,-0.601228,-0.787023,-0.420002,-0.091864,-0.775777,-0.361673,-0.463584,-1.11527,-0.765652,1.50255,0.55453,1.02905,-0.011637,-0.359898,-0.699982,0.928401,-0.999399,-0.144119,0.370666,0.393772,1.2998,-0.360509,1.18257,1.21922,3.15414,1.52206,-0.296569,-0.730998,-1.46231,-0.869371,0.240352,-0.827262,0.859279,-0.736446,0.601955,-0.028916,-1.11824,1.65517,2.56643,-0.800559,-0.813739,-0.752703,-0.693783,-0.268921,1.32642,-0.918511,-0.325537,-0.321515,-0.839539,0.977236,-0.350593,-1.22649,-0.673047,0.338392,0.908161,0.230841,-0.380836,-0.88937,-0.914992,0.365149,2.27827,0.213153,-0.214592,0.135038,1.11848,0.567145,-0.549351,0.587419,-0.388981,-1.10093,1.06503,-0.828559,-1.20226,0.659226,-0.741579,-0.06604,-0.196529,0.896458,0.39988,-0.03548,-1.17301,-0.753319,0.870405,1.53386,1.68874,-0.828148,-0.240854,-1.35876,-0.142532,-0.477072,-0.942152,0.024556,-0.980761,-0.53943,-1.02803,-1.07939,-0.696508,0.511496,1.83728,0.050729,-0.002238,-0.320953,-0.134379,-0.941551,0.579853,-0.613939,-0.648151,-1.00902,-1.2031,1.56793,-0.803824,-0.288872,1.02178,1.70802,-0.083346,0.756369,0.322879,-0.792163,-0.733976,0.299239,-0.798957,-1.48414,-0.6669,F
0.95268,-0.120407,0.132511,-0.274433,0.063101,1.09006,0.099875,-0.603539,2.07699,1.24246,1.13572,-0.538242,-0.526202,-0.468096,0.40768,-0.327416,0.064933,-0.089933,0.634923,-0.205703,-0.275413,1.87919,-1.08897,0.877324,0.598539,-0.195678,0.635508,-0.034628,0.451515,-0.698773,-0.842463,-0.706677,-0.004394,-0.204013,-0.656913,-1.08858,-1.12404,-0.608564,-1.01926,-0.252182,-0.373812,0.159654,0.062263,0.925566,0.553015,-0.434724,-0.125504,-1.12521,0.526361,-0.924187,-0.183289,-0.284898,0.387291,0.086253,-0.4582,-0.832251,-0.62997,-0.630193,0.449218,2.22313,-0.397611,0.771845,0.322529,-0.864541,0.174372,0.207959,-0.22685,-0.60969,1.21374,-0.731669,-0.304965,0.182792,-1.08159,1.07133,-0.213117,-0.502118,-1.06441,-0.935411,-0.356668,-0.373247,1.12074,-0.99335,0.246254,0.371049,-0.917561,-0.840361,0.474586,-0.274346,0.044855,0.507801,-0.879222,-0.808965,-0.227689,-1.03303,-0.374067,-0.73971,0.256656,-0.341423,-0.458923,-0.253588,0.572921,0.645048,-0.10743,-0.474126,-0.718774,0.250136,-0.069351,0.810806,1.22285,0.085327,-0.748211,-0.537005,-0.312406,-1.03822,1.8009,-0.934069,-0.647519,-0.859755,-0.105807,-1.01735,-0.91212,-0.599279,-0.090986,-0.255707,-0.310758,-0.611272,1.24111,-0.085953,-0.72144,-1.21687,-0.129719,-0.877665,0.68782,-0.134939,-0.972807,-0.94546,0.181193,0.161048,4.45749,-0.343707,0.507089,0.347209,-0.508363,-0.784094,0.48891,0.126029,-0.622941,-0.54519,-1.00605,-0.391284,-0.767294,0.213261,-0.212202,-0.983894,1.11951,0.274556,-0.494188,-0.729521,-0.683528,0.457174,0.213656,0.13811,-0.564168,2.19035,-0.552813,-0.521527,-0.810091,0.486152,-0.088737,-0.814946,-0.598418,0.333344,-0.286828,-0.534596,0.403494,-0.180408,0.980064,0.231388,-0.49988,-0.763658,-0.411174,-0.068054,-0.8552,-0.041454,-0.723348,-0.598729,-0.11284,-0.858811,0.435487,2.46608,-0.172887,0.367273,-0.495253,-0.523816,-0.661308,-1.0364,1.19142,-0.354532,0.254669,-0.738732,F
1.57582,1.78795,2.06189,2.24999,2.88898,0.886895,2.17538,2.2572,-0.240822,2.96686,2.71834,0.71308,2.27509,1.90358,3.23413,0.664935,3.75562,1.66038,3.05543,3.17302,1.12302,0.226611,-1.62221,0.801423,1.49487,3.07712,1.31734,2.61976,-0.37365,-0.977391,-1.43991,-0.752759,1.1754,3.23611,-1.22794,-0.738472,-0.796997,2.16526,1.00195,2.13162,2.91563,-0.003523,0.387237,1.84187,2.45836,0.800015,2.86663,-1.08993,2.75491,-0.652052,2.1369,2.70362,-1.66385,0.770986,2.32109,-1.00164,-0.045784,1.2828,2.10252,0.315587,1.87785,1.2129,1.12984,-0.907377,2.04653,1.99646,4.46927,2.91399,-0.213491,2.93089,4.78396,1.7984,-0.514348,0.11813,1.34331,1.94841,2.54242,2.096,-0.812875,-0.952297,-1.84302,-1.51324,1.97143,2.48458,-1.10003,-1.15465,0.64848,2.06324,1.01062,1.47516,-0.621433,-0.739115,2.41675,-0.138935,2.73123,1.7851,-1.09533,1.06772,1.9229,0.013871,1.99803,-0.564732,1.1431,-1.04241,-0.79279,-1.19162,-0.954684,1.39681,-1.08753,-0.769943,-1.2672,1.81457,0.412632,-1.02928,0.49706,0.392192,-1.04375,-0.207005,-1.272,-0.909997,1.07965,1.23615,-1.68944,-0.564814,1.85031,-1.08718,0.168124,-1.0027,-0.071919,-1.11978,1.58402,1.71974,0.053077,1.55977,-1.31856,-0.51807,0.936366,-0.436451,0.212222,-0.811211,1.10881,0.000508,-0.270285,-0.841978,2.8137,2.81217,-1.21897,1.04562,-0.996016,-1.05667,1.50276,-1.26112,2.08833,2.85924,-0.044818,1.92143,-1.13081,-0.884595,-1.00662,-0.692775,0.754097,1.05106,-0.947424,1.74553,-1.56161,1.71217,-0.898647,-0.691402,2.55937,-0.724317,-0.910549,1.38619,-2.04949,-1.26744,0.039837,-0.5121,0.784357,-1.03926,1.66754,-0.736539,-1.52011,1.38519,-1.04443,-1.52064,-0.829473,-1.38264,-0.537045,-0.909334,3.75678,-0.796662,1.89952,2.15311,0.105564,2.96308,-0.693337,-0.531796,0.52356,-0.72963,-1.50321,-1.17639,F
0.175134,0.662496,1.57141,1.64813,1.10223,-0.136808,1.99015,1.73025,-0.375154,1.02071,1.32334,1.4019,2.85011,1.5892,1.50441,1.06047,2.47359,-0.079584,0.571064,2.66895,0.161956,1.27577,-1.22122,1.66808,-0.187811,2.67122,0.576315,1.27802,-0.511414,-0.890674,-0.775171,-0.962772,0.235778,2.89115,-1.08978,-1.14416,-0.926291,1.9892,1.12358,0.985224,0.14411,-0.500427,1.14418,3.25749,-0.460239,0.891023,1.35365,-0.713176,-0.131195,-0.738318,1.01105,1.60945,-1.3701,-0.503997,2.85738,-0.655399,-1.12797,1.90528,0.693636,1.02949,1.70797,-0.029948,0.800398,-0.364153,-0.384595,0.236412,0.194112,1.31717,0.566698,0.228743,1.592,3.09588,-1.47579,2.75997,0.685986,0.992991,1.05652,2.12063,-1.06494,-1.90364,-1.68064,-1.08807,2.25025,0.87182,-0.298842,-1.25634,-0.821699,0.757872,1.31647,0.958734,-1.09227,-0.765864,0.97091,-0.834935,0.81498,0.441609,-1.06061,0.609703,2.21115,1.69297,0.987349,-0.02183,0.907186,-0.885411,-0.738572,-1.26594,-0.916125,-0.339283,-1.37731,0.851948,-0.846675,0.243914,-0.047279,-0.747331,1.26032,1.69695,-0.968543,-1.16711,-1.13906,-0.928363,1.99497,0.652486,-1.01223,2.73291,1.32706,-1.09629,-0.100398,-0.611163,-0.43895,-0.341555,1.50071,-0.247563,-0.146644,1.17187,-0.907473,-0.552179,-1.07766,0.745258,-0.552719,-0.947227,-0.145049,0.639205,0.150328,-0.989192,0.078331,4.45428,-1.2761,0.442141,-1.27434,-1.03131,0.802639,-0.928678,0.71607,0.488451,-0.50549,-0.106553,-1.32921,-0.961807,-0.9337,0.529464,0.179526,1.08604,-0.864034,1.13375,-1.06184,-0.0255,-1.0413,-0.90576,0.501198,-1.10676,-1.63437,-0.126311,-1.25751,-0.961104,-0.595024,0.692169,-0.884243,-0.308563,0.8972,0.835473,-1.01577,2.88172,-0.961391,-0.133482,-0.626406,-1.42591,1.02651,-0.823042,2.8283,0.277383,1.52526,1.56705,0.477808,2.74177,-0.586366,-0.792865,0.978757,-0.962332,-0.605633,-1.00605,F
0.034248,0.175474,-0.680418,-0.265099,-0.15696,-0.313818,0.012757,1.66705,0.395664,-0.522802,1.15398,-0.025924,1.25153,1.50397,-0.289541,-0.105446,-0.64256,-0.069896,1.81203,-0.430903,-0.735074,0.531071,-1.2889,1.27661,-0.555517,-0.182698,0.36824,0.224149,0.212204,-0.864324,-0.800067,-0.52593,1.17577,-0.251752,-0.928419,-1.30045,-0.656581,0.058073,1.94388,-0.698412,-0.832302,0.128773,0.949073,0.41977,0.114883,0.433035,-0.740433,-0.831293,-0.035877,-1.45301,-0.575847,-0.150615,-0.626429,-0.340299,0.869449,-0.619542,-0.338494,2.08801,0.524715,-0.523222,-0.17934,-0.837544,0.246512,-0.503336,-0.732891,0.258007,0.072827,0.107575,-0.549716,-0.5544,-0.407201,0.919062,-1.69987,4.1228,0.464241,0.142999,-0.175457,2.98414,-1.05626,-1.80339,-1.76637,-1.0295,0.842867,0.839559,-1.28041,-0.993868,0.264502,0.198108,-0.042929,1.81652,-0.999583,-0.790706,-0.324444,-0.79866,-0.371611,-0.51734,-0.531684,-0.505878,2.43885,0.435592,-0.220126,0.235662,1.20815,-0.092197,-0.769433,-1.49683,-0.244037,-0.239374,-0.264035,1.07107,-0.833871,-0.121564,-0.214389,-0.481185,-0.04799,0.734855,-1.16976,-0.836629,-0.639146,0.944627,0.646336,-1.25518,-0.66689,0.296582,0.117968,-1.1392,0.402809,0.237785,0.203228,-0.567971,0.739722,-1.43022,0.336469,-0.276593,-0.962803,-0.796694,-0.799183,1.10272,-0.038123,-0.031179,-0.373287,0.208765,0.580753,-0.983164,-0.568995,0.021733,-0.806027,-0.964708,-0.935477,-0.504937,-0.543465,-0.708547,-0.449726,-1.27867,-0.679812,-0.344089,-1.65911,-0.253962,-1.01483,1.56786,-1.19275,0.891999,-0.481459,0.625053,-0.40335,-0.627544,-1.03471,-0.218222,1.52184,-1.17951,-0.947519,-0.447564,-0.29632,-1.01154,-0.990409,-0.039968,-1.08011,-1.45743,-0.628542,-0.403632,-0.716469,2.26562,0.614116,-1.18659,-0.474925,-0.862518,0.356642,-0.883836,1.89468,1.03573,1.5958,1.66105,0.044742,-0.066714,-0.555408,-1.40426,0.718358,-0.861696,1.02325,-0.632674,F
-0.521302,-0.678959,-1.07345,-0.55166,-0.884147,-0.454162,-0.742778,-0.08454,-0.439346,-1.18953,-0.20545,-0.557649,-0.441835,-0.751694,-0.787464,-0.442222,-0.325499,-0.714395,-0.436526,-0.660291,-0.788236,-0.611454,0.496574,-0.661666,0.033591,-0.675407,-0.097047,-0.450434,-0.557051,3.21894,0.40123,0.171283,-0.682194,-0.747624,0.585927,0.632786,0.189641,-0.553072,0.358947,-0.896796,-0.932069,0.286246,-0.698864,-0.53639,-0.925659,-0.408493,-0.789063,0.572294,-0.688115,1.47617,-0.635866,-0.426202,-0.503773,-0.438487,-0.373482,1.24252,2.30572,-0.860609,0.113091,1.02712,-0.583904,-0.395448,-0.253496,-0.096247,-0.315325,-0.059477,-0.51943,0.403103,-1.42632,-0.308611,-0.594877,-0.108606,-0.123874,-0.828842,-1.06535,1.34646,-0.11924,-0.150705,1.67825,0.915734,-0.88787,0.468274,-1.00078,-0.350538,-0.25381,-0.315866,-0.46078,-0.931242,-0.861075,1.25508,0.467773,1.88947,-0.039101,0.397336,-0.389458,-0.689984,0.637721,-0.707789,-0.61977,-0.557832,-0.743747,-0.414889,-0.63026,0.22658,-0.041643,1.41663,0.02382,-0.229565,-0.086323,1.20343,-0.139329,-0.763047,-0.40575,-0.646247,-0.192268,2.36082,-0.574778,-0.817481,-0.075085,-0.301667,-0.112335,-1.28679,-0.655463,-0.35299,-0.404207,-0.912235,0.047349,-0.892822,-0.792855,0.131245,-0.031302,-1.28125,-0.054873,-0.409762,-0.859187,-1.02399,-0.319726,-1.45562,-0.177515,-0.287132,-0.157894,-0.178338,-0.450635,0.240715,0.274662,-0.260361,0.187302,-1.20682,0.518041,-0.708701,-1.06095,-0.083255,-0.443705,0.65081,-0.63031,-0.016533,0.221772,0.015163,1.85704,-0.316081,-0.602661,-0.494124,-0.093231,-0.102532,-0.415426,-0.490775,-0.201975,-1.59689,-0.733844,0.897538,1.5244,-0.760588,-1.39301,-0.438122,-0.85645,-0.363651,-0.376068,-0.959319,-0.616348,-1.68024,-0.400695,-2.47875,0.312989,0.199755,-1.01378,-0.229085,0.952202,2.37121,-0.336327,-0.653402,-1.11261,-0.428484,1.15904,0.435094,0.866377,0.893396,0.001059,1.3231,0.551871,-0.085253,T
-0.521593,-0.70825,-0.635742,-0.525482,-0.599274,-0.206977,0.185797,-1.01471,-0.524474,-0.934008,-0.224616,-0.622066,-0.53522,-1.17837,-0.73042,-0.395806,-0.452005,-0.469568,0.899021,-0.736824,0.39196,-0.786982,-0.265763,-0.789692,0.00024,-0.764484,-0.414364,-0.42934,0.215503,-0.302626,0.706486,1.70017,-0.677204,-0.798747,-0.401915,-0.349104,-0.989774,-1.07093,0.191079,-0.687684,-0.843773,-0.962391,-0.635386,0.325442,-0.932735,-0.162757,-0.674645,-0.628834,-0.728448,-0.600138,-1.61267,-0.351709,1.26441,-0.725437,-0.410868,-0.684023,-0.575484,-0.882333,-0.353406,1.46058,-0.566453,-1.05546,1.2043,-0.431187,0.653719,1.55859,-0.41688,-0.611816,1.08952,-0.470615,-0.211448,-0.777584,-0.116055,-0.510503,-0.467238,-0.475732,-0.625298,-1.14501,-0.176524,0.471572,0.542052,1.05289,-0.07742,-0.29869,0.725873,-0.516353,-0.196763,0.400976,-0.462645,-1.14297,-0.209582,0.723633,-0.103007,-1.01641,-0.512111,-0.803784,1.04087,-0.257041,-0.374701,0.690858,-0.744733,0.835449,-0.223502,0.546045,-0.061129,0.691204,-0.358061,0.43694,2.09541,2.18597,-0.688969,-0.721423,-1.67062,-0.614744,0.142695,-0.935064,-0.905976,0.885234,-0.120698,-0.347584,-0.214649,0.263243,0.379654,-0.192252,0.026046,-0.42378,0.364223,-1.17966,-0.94402,-1.27326,0.808963,0.279152,-0.547991,-0.424853,-0.008022,-0.803397,-1.72174,0.081274,0.032499,-0.932447,-0.797569,-0.398616,-0.410835,-0.766005,0.447161,-0.423984,-0.729177,-0.870149,-1.73757,0.39226,-1.22236,1.92743,-0.377538,-1.89112,-0.06522,0.750289,-0.290676,0.631725,0.818924,-0.757571,0.462414,-0.424493,-0.658783,2.77633,-0.552577,-0.781952,-0.261477,2.10685,-0.751633,0.775026,0.08893,-0.505665,-0.657519,-0.244738,1.57315,-0.453774,1.3029,-0.406025,-0.385099,-0.300633,-0.628136,-1.56841,-0.117014,0.647376,-0.37806,-0.418879,0.079296,-0.643167,-0.69554,1.70433,-0.083828,0.440314,-0.020351,-1.3453,2.31124,-0.175342,0.901146,-0.42243,-0.099618,-0.599206,T
-0.591709,-0.634837,-0.683167,-0.565077,-0.469493,-0.687658,-0.296047,-0.568437,-0.517424,-0.291481,-1.03587,-0.501822,-0.579,-0.983958,-0.667881,-0.4261,-0.65463,-0.562598,-0.808322,-0.544353,-0.288277,-0.249862,1.14145,-1.46602,-0.106296,-0.597549,-0.379653,-0.371706,-0.510086,0.286445,1.10611,0.455726,0.039124,-0.546102,0.6577,0.303914,1.38045,-0.564706,-1.0882,-0.096671,-0.60221,-0.679282,-0.320128,-0.893151,-0.021353,-0.687596,-0.715766,0.301434,-0.944602,-0.197369,1.079,-0.717187,0.066954,-0.462507,-0.423658,0.95244,0.002724,-0.642029,-1.08635,-0.86465,-0.597195,-0.721501,-0.074786,0.116767,-0.707027,-0.021542,-0.562828,-0.489698,-0.01662,-0.420493,-0.494585,-0.400404,0.366669,-0.400376,-0.275293,-0.659349,-0.728227,-0.831925,-0.007242,-0.056156,-0.057712,0.169905,-0.279729,-0.517383,0.114921,0.850153,-1.04971,-0.049882,0.074583,-1.48741,0.658138,-0.343737,-0.236531,0.231087,-0.570873,-0.364057,-0.528675,-0.717563,-0.547067,-0.226067,-0.820738,-0.718521,-0.732191,0.043333,0.690105,0.24593,0.395104,-0.254343,0.587506,-1.68557,-0.009513,-0.765728,0.082069,2.27599,0.011389,-0.41915,-0.140056,0.818152,1.41798,0.102815,-0.248917,-0.082524,0.085672,-0.501772,-0.692158,0.604123,-0.778474,0.401708,-1.05368,0.195622,-0.921455,0.612303,-0.699092,-0.373648,1.26866,0.305001,0.390382,-0.920341,-0.173613,0.603321,-0.682034,-1.08753,0.601774,0.327417,-1.11012,-0.314016,0.129911,0.095515,0.336158,-0.188036,0.274174,-0.039474,-0.38479,-0.227564,-0.199125,0.137115,0.798276,0.12422,0.264066,-0.585285,-0.924342,-1.08234,0.19043,-1.52455,0.131139,-0.402901,1.31289,0.264738,-0.277205,0.180802,1.28704,-0.418722,1.58698,0.40731,0.146802,-0.443266,-0.244954,1.08834,-0.486561,-0.56817,1.1346,-0.870373,0.055939,1.40691,0.840578,0.947437,-0.885233,0.942604,-0.781461,-1.12773,-0.369572,-0.689862,-1.07558,-1.40033,-0.843575,0.502321,-0.672173,0.25982,-0.271469,-0.474927,T
-0.6624,-0.754648,-0.745284,-0.504106,-0.238905,-0.575608,-0.656541,0.477933,-0.359711,-0.796541,-1.54256,-0.515076,-0.393213,-0.044556,-0.727262,-0.495155,-0.236948,-0.305294,-0.47286,-0.128035,-0.788659,-0.212835,-0.082984,1.05011,-0.786529,0.304736,-0.897633,-0.407762,-0.954916,0.636274,1.14692,-0.61696,1.69364,0.297175,0.938362,0.010941,0.921025,-0.114949,-0.873381,-0.631564,-0.709871,-1.13917,0.411009,0.112764,0.089188,-0.142504,-0.646155,0.388849,-0.570885,0.974796,-0.225852,-0.499369,-0.299523,-0.194776,-0.413221,1.16945,1.33793,0.339377,-0.478353,-0.808562,-0.422988,-0.73587,-0.101138,0.663427,-0.487085,-0.851446,-0.311581,0.987695,-0.703634,-0.524275,-0.512204,-0.103208,0.54274,2.22707,-0.010173,-0.783064,-0.914801,0.046182,-0.414795,-0.501188,-0.308732,-0.693924,0.276538,0.983257,-0.492194,-0.264049,-0.754268,0.038491,-0.866321,-0.220974,-0.476271,0.573335,-0.307934,1.77531,-0.371882,-0.660737,0.457993,-0.543841,1.59834,-0.712527,-0.283798,-0.179354,0.433463,-1.03671,0.377624,0.404516,-0.183062,-0.276959,1.02488,-1.01388,1.22136,-0.222083,-0.632804,0.154358,-1.18976,-0.315275,1.65233,-0.5881,0.538717,0.980152,-1.20416,-0.035065,1.35908,-0.441228,-0.641551,-0.266417,-0.932155,1.25619,-0.319479,1.29018,-0.566546,-1.1908,-0.198438,-0.419739,-0.372126,-0.806721,-0.43792,-0.626509,-0.569629,0.199545,0.566856,-1.2431,-0.422119,-0.47826,-1.12124,-0.27875,-0.686644,-0.513915,-0.308405,-0.136424,-0.920598,-0.73762,-0.41109,-1.14061,-0.292785,-1.00359,-0.518107,-0.234603,-0.136485,-1.29923,-0.679132,-0.867499,0.099944,-0.391272,-0.551667,0.196052,-0.405583,-0.481552,-0.097074,0.180125,0.106567,-0.873029,0.030051,-0.023667,-0.525415,-0.439388,-0.195752,1.08257,-0.534125,-0.171736,-0.552097,-0.876946,0.075335,0.093531,-0.561954,-0.229302,-0.74386,0.513715,-0.433225,-0.697802,-0.667358,0.139159,-0.141251,-0.25538,0.202689,0.12273,-1.17188,0.145218,1.50855,1.28762,T
-0.395312,-0.796828,1.18128,-0.551662,-0.715326,-0.572572,-0.632491,-0.834268,-0.321522,-0.235699,-0.76261,-0.49018,-0.555313,-0.364919,-0.572736,-0.174286,0.458195,-0.466497,-0.198943,0.350316,-0.57895,-0.68058,0.00289,0.315415,-0.028111,0.274113,-0.472662,-0.229005,-0.819811,0.05697,0.021297,0.743111,0.375609,0.382,1.37436,0.184034,0.161289,-0.785565,-0.349331,-0.596039,-0.273783,-0.74096,-0.112791,-0.782629,-0.304253,0.356096,-0.128249,-0.351402,-0.532967,-1.09397,-0.001132,-0.379682,0.705138,-0.282794,-0.461739,0.579553,0.63416,-0.578407,-1.00653,-0.143626,-0.394491,-0.635746,-0.244749,-0.575206,-0.449186,-0.669904,-0.402633,-0.884688,0.028195,0.028087,-0.286966,0.211812,0.245317,1.09319,0.033297,-0.601526,-0.089118,-0.067228,-0.539442,-0.329262,-0.917789,0.626233,-0.120315,0.253061,0.60843,0.526425,-0.699937,0.090259,-0.169095,0.022429,-0.228118,1.49188,0.826242,0.902806,-0.107271,-1.2749,0.100254,-1.53548,0.317285,0.245193,-0.748757,-0.510443,-0.649649,1.57587,0.668773,1.30486,-0.177224,0.000433,-1.19951,-0.213437,0.595055,-1.00861,0.448473,-0.271495,-0.114262,-0.438756,-0.29124,-1.42979,0.599523,0.42613,-0.914402,-1.58558,1.156,-0.291889,-0.525545,-0.192065,-0.359169,0.714296,-1.03303,0.10837,0.276594,-0.75244,-0.003933,-0.144661,0.615438,0.038447,-0.549642,-1.07399,-0.431824,-0.627198,0.990829,-0.060043,-0.304911,0.851321,-1.27901,-0.224576,-0.36285,-0.530192,1.73385,-0.620013,-0.845721,1.71839,-0.13171,-0.96723,0.388563,1.4886,-1.25171,0.034269,0.07104,-0.838426,-1.29276,0.198082,0.264776,-0.423996,0.425688,-0.548021,-0.259279,-0.405093,-0.177493,0.014508,-0.444023,-1.50543,1.06748,0.085715,0.949241,-0.362375,0.408114,0.02791,-0.4263,-0.348078,0.061363,-0.313328,-0.140719,0.140531,0.126436,-0.406428,0.004475,0.673083,-0.600991,-0.231238,-1.25383,0.23279,-0.099749,-0.766245,0.384315,-0.460598,-0.634855,0.785361,0.655007,-0.466184,T
