PLS1_1,PLS1_2,PLS1_3,PLS1_4,PLS1_5,PLS1_6,PLS1_7,PLS1_8,PLS1_9,PLS1_10,PLS1_11,PLS1_12,PLS1_13,PLS1_14,PLS1_15,PLS1_16,PLS1_17,PLS1_18,PLS1_19,PLS1_20,PLS1_21,PLS1_22,PLS1_23,PLS1_24,PLS1_25,PLS1_26,PLS1_27,PLS1_28,PLS1_29,PLS1_30,PLS1_31,PLS1_32,PLS1_33,PLS1_34,PLS1_35,PLS1_36,PLS1_37,PLS1_38,PLS1_39,PLS1_40,PLS1_41,PLS1_42,PLS1_43,PLS1_44,PLS1_45,PLS1_46,PLS1_47,PLS1_48,PLS1_49,PLS1_50,PLS1_51,PLS1_52,PLS1_53,PLS1_54,PLS1_55,PLS1_56,PLS1_57,PLS1_58,PLS1_59,PLS1_60,PLS1_61,PLS1_62,PLS1_63,PLS1_64,PLS1_65,PLS1_66,PLS1_67,PLS1_68,PLS1_69,PLS1_70,PLS1_71,PLS1_72,PLS1_73,PLS1_74,PLS1_75,PLS1_76,PLS1_77,PLS1_78,PLS1_79,PLS1_80,PLS1_81,PLS1_82,PLS1_83,PLS1_84,PLS1_85,PLS1_86,PLS1_87,PLS1_88,PLS1_89,PLS1_90,PLS1_91,PLS1_92,PLS1_93,PLS1_94,PLS1_95,PLS1_96,PLS1_97,PLS1_98,PLS1_99,PLS1_100,Class
10.82335,-3.045766,12.250127,-3.289514,10.255274,8.944076,-1.446439,-14.397833,-3.924443,-3.152423,4.030918,-9.989276,-6.00914,0.5313,2.982501,-7.302868,0.736593,-0.20484,4.158328,-7.694155,5.952157,-0.795822,-0.917538,-2.429091,2.039799,-1.542875,-0.406797,1.786613,0.67784,2.537667,-0.980451,-0.322545,1.26765,0.484334,2.379983,9.769822,19.566057,72.159225,310.602342,552.678874,382.540051,92.993567,32.260107,10.590694,7.922634,1.189458,-8.399716,7.23033,1.029163,-1.875561,1.123752,-2.058386,-1.786043,1.703251,1.052518,0.119071,0.045449,-0.008777,-0.004549,-0.003714,-0.003508,-0.000006,0.000432,-0.000352,-0.000005,-0.001006,-0.000789,0.001219,-0.005163,0.000953,0.006698,-0.003174,-0.026346,0.000895,0.0193,0.001919,0.007451,0.000944,0.014856,-0.000108,-0.010944,-0.002916,-0.005008,0.010924,0.008407,-0.001452,-0.005656,0.042785,0.040112,0.024551,0.012704,0.005598,-0.00703,-0.043869,0.020838,0.002233,-0.00925,-0.013309,-0.072085,-0.035212,F
-17.653707,-0.796959,-5.094936,-6.59694,1.011976,20.320406,-5.552017,-12.609711,2.192169,4.149675,-0.105869,0.813378,1.797483,5.780801,8.077519,4.888998,-1.701258,-6.496612,5.282376,-1.186608,-0.776362,1.685186,-1.798833,3.669545,-0.52343,3.124568,-0.606925,-0.898077,-1.340049,-3.674835,0.355687,0.441474,1.030757,0.841984,3.330421,3.100016,16.986726,62.141462,168.120716,292.418132,225.699065,55.437764,21.398446,9.533671,9.70568,2.581272,-5.8036,-6.572385,-3.405109,-3.351402,-1.133942,-2.687067,-2.754705,-0.221547,-0.295984,-0.428081,-0.009566,-0.001948,-0.001092,-0.001045,-0.001919,-0.00002,0.000132,-0.000119,-0.000002,-0.000646,-0.00041,0.000846,-0.00135,0.000227,0.002395,-0.000972,-0.013011,0.000405,0.007129,0.000285,0.0047,0.001141,0.001912,-0.000712,-0.004491,-0.001988,-0.003831,0.001532,0.000923,-0.00215,-0.002672,0.012336,0.008303,0.010113,0.007709,0.005187,-0.004778,-0.025268,0.01067,0.009243,-0.000365,-0.008288,-0.030948,0.001739,T
-14.747931,3.382652,8.09245,18.80578,-4.275945,21.97014,9.202507,6.283028,6.662795,-1.940459,3.471339,-1.867083,1.598091,-3.240873,-0.866981,3.51363,-0.81522,1.366114,1.368746,0.331577,-4.759356,-1.172084,0.380921,-0.71746,1.593463,0.467014,-0.079182,1.067468,-2.316318,0.603474,-0.34554,2.139137,1.50601,0.415823,6.673938,14.922597,41.163139,161.759945,448.937904,977.95238,707.423045,189.713665,58.065043,17.430283,4.306978,5.058056,2.134981,-0.393256,-0.603519,-4.278353,5.037039,-0.342073,-0.449872,-2.311396,1.107646,-0.336188,-0.047883,0.007205,-0.008299,-0.005262,-0.006277,-0.000029,0.000807,-0.000656,-0.00001,-0.001886,-0.00147,0.002727,-0.008456,0.002322,0.012258,-0.006853,-0.052453,0.001584,0.033288,0.002388,0.015763,0.001937,0.022063,-0.00117,-0.014808,-0.004769,-0.010946,0.017905,0.014729,-0.005848,-0.008147,0.068912,0.060602,0.033739,0.023761,0.020609,-0.011635,-0.092388,0.040772,0.016495,-0.01827,-0.028722,-0.121071,-0.039161,F
-15.037063,-2.205709,1.21466,-0.616891,-11.808404,-10.229976,-2.163333,-2.487173,8.229847,-3.375812,0.731388,0.417508,-6.850708,5.050122,-0.260543,-6.28,-4.653132,6.065446,-1.348487,2.946045,-10.5273,6.226567,2.160146,-2.357339,0.409969,4.515145,-4.500255,-0.842606,-0.551744,2.397523,-1.466157,0.045764,-1.703329,-0.943005,-1.230175,0.972357,-5.853672,-2.415281,-94.043587,-186.671329,-85.462446,-26.306886,-5.212454,-4.868608,-0.171108,1.037624,-1.787239,-2.224271,-0.787886,-2.046922,-0.60006,-4.598023,-0.448398,0.044574,-0.894343,0.490237,-0.04523,-0.005029,0.00083,0.000857,0.001116,0.000001,-0.000176,0.000181,0.000002,0.000366,0.000309,-0.00032,0.001702,-0.000421,-0.00268,0.00126,0.007643,-0.000562,-0.006515,-0.000784,-0.002213,-0.000327,-0.004309,0.000125,0.003612,0.001203,0.002064,-0.005166,-0.003879,0.001379,0.003094,-0.015721,-0.014481,-0.011398,-0.007115,-0.004306,0.004074,0.013474,-0.009524,-0.001023,0.005838,0.003262,0.034007,0.014009,T
-1.398376,-3.787054,-8.522081,-13.9416,-16.406624,-5.189345,0.914322,9.281186,14.616252,-15.365685,7.097682,-5.680992,9.174704,-3.237811,2.269973,-2.806875,1.259964,-2.021585,-1.703176,4.429139,-2.468392,1.000304,-4.926498,10.723492,-5.452189,3.553356,-1.361342,0.181394,0.199244,0.026186,0.674514,-0.858413,0.696711,-2.714375,-3.370531,-11.159854,-25.87735,-116.218333,-371.629798,-771.785069,-506.939926,-163.971249,-41.69938,-14.398844,-4.589524,-3.380851,-1.940441,4.557831,-2.13488,4.159685,3.796204,-0.020631,0.048526,2.887702,-0.128099,-0.268371,0.040257,0.00803,0.005113,0.004185,0.004688,0.000034,-0.000366,0.00035,0.000004,0.001273,0.000813,-0.00191,0.003912,-0.000467,-0.005095,0.003067,0.024431,-0.001143,-0.012254,-0.000549,-0.009762,-0.001923,-0.011203,0.00021,0.006233,0.002383,0.006295,-0.007576,-0.008867,0.003695,0.003882,-0.030648,-0.032301,-0.014522,-0.013013,-0.008444,0.002995,0.025244,-0.026176,-0.014563,0.012846,0.011957,0.061024,0.020137,T
10.161355,-8.971882,4.710982,1.766478,0.536433,-8.435631,10.479778,3.399304,15.305596,1.192467,4.574645,-0.484247,4.959173,-6.275455,1.770227,1.572721,0.988258,2.539153,0.223824,1.579042,-1.90906,3.211825,-4.551486,1.270067,-1.869615,-1.076235,0.580099,2.36476,-0.444185,0.777035,-0.829169,-0.141938,-0.789546,0.335075,-1.713744,-11.202236,-24.819214,-93.771306,-256.335635,-511.463913,-375.471787,-107.725519,-31.037547,-5.792786,-4.875547,-3.799782,0.797915,1.824884,-1.500317,-5.067288,-4.278224,-3.607981,1.309336,-6.058355,0.078958,0.030126,0.053506,-0.008362,0.001039,0.00279,0.003235,0.000027,-0.000229,0.000199,0.000003,0.000992,0.000688,-0.001329,0.003023,-0.000431,-0.004532,0.001962,0.017853,-0.000626,-0.011133,-0.000367,-0.007193,-0.001356,-0.008043,0.000371,0.00678,0.002097,0.004656,-0.00542,-0.003867,0.002557,0.004343,-0.024177,-0.019705,-0.011708,-0.01,-0.005351,0.003714,0.027365,-0.017877,-0.008994,0.005095,0.011407,0.037288,0.013025,F
4.811585,3.297518,-2.503742,3.592451,4.317401,-4.465619,8.128163,-0.662217,14.796947,-2.599689,-1.265136,0.697165,7.080936,-3.195485,-3.196494,0.133373,2.504402,0.126829,-0.298844,1.073915,-1.119762,3.159187,-0.434503,3.362124,-2.820753,-2.202169,7.116425,-0.014639,0.854605,-1.027383,-2.130497,0.344403,1.416293,-0.682892,-3.14184,-3.224482,-9.300277,-41.252427,-129.609601,-249.789115,-167.682823,-35.996653,-16.192361,-11.499161,1.649864,3.472207,-1.624062,1.314148,3.154377,1.052097,-2.856763,2.46972,-4.340662,1.766342,-0.75373,0.146341,-0.103474,-0.006405,0.00269,0.001671,0.001486,0.000024,0.000056,-0.000013,0,0.00042,0.000071,-0.000594,-0.000378,0.000275,0.000603,-0.000378,-0.000191,-0.000169,0.000627,0.000545,-0.001759,-0.000923,0.001185,0.000302,0.001141,0.000345,0.001683,0.001781,0.000222,0.001257,0.000012,0.003771,0.002961,0.000446,-0.002212,-0.000126,0.000264,-0.004552,-0.00348,-0.008106,-0.002155,0.000009,0.002042,-0.007888,F
-19.525859,4.27995,-0.073236,-1.667401,2.637724,-11.987462,-6.129802,-15.40821,8.433618,1.710035,-1.286194,-3.267608,2.213505,-2.817579,4.135384,0.18435,4.486482,-2.702476,-8.387583,-2.77569,4.30685,-6.514711,-2.656074,-1.504638,-4.427467,-1.371989,-0.707224,-3.661193,-0.887612,2.149497,1.959521,0.69532,-0.756339,-1.100397,-0.980787,-3.77615,-6.918939,-10.476275,-113.788502,-272.342704,-128.239353,-12.082121,-6.554386,-6.046135,0.466044,0.09356,-1.926604,0.966798,-2.180948,-2.1827,-2.163311,5.045652,3.683012,-1.03126,-1.778976,0.684353,0.00102,0.022136,-0.000551,0.001584,0.001428,-0.000002,-0.000253,0.000237,0.000003,0.000834,0.000232,-0.000699,0.002628,-0.0009,-0.00476,0.002215,0.013815,-0.000311,-0.013564,-0.00166,0.000413,-0.000235,-0.007579,0.000782,0.006167,0.002348,0.002221,-0.008581,-0.005134,0.000931,0.00353,-0.027236,-0.021357,-0.017647,-0.006086,-0.008135,0.009193,0.032425,-0.014077,0.002709,0.001724,0.009283,0.054536,0.019882,T
1.466827,2.5399,-0.74714,-18.811714,-38.345955,-7.425928,0.799972,-0.807295,8.150708,5.721305,0.669887,-1.115506,2.96813,5.247458,-3.597078,-1.746218,-5.735018,5.587238,2.808804,-9.110513,2.046283,-2.976671,4.77103,-2.457593,2.286917,-4.170395,0.948021,1.243154,-1.117862,-0.306528,0.297399,-0.11283,-0.585618,-0.010101,1.398246,1.379865,3.097071,1.124452,21.754611,-18.196126,58.91427,-11.091965,4.68948,2.472205,0.155526,1.532066,1.967867,0.59144,0.733616,-3.767285,-2.890084,4.189554,-3.466051,0.443105,0.001598,-0.737089,0.06597,0.001392,-0.000184,-0.001641,-0.000529,0.000008,0.000018,-0.000037,0,-0.000214,0.00002,0.000186,-0.001402,0.000485,0.001708,0.000115,-0.001524,0.000092,0.007115,0.000427,0.000523,-0.000214,0.008248,-0.000155,-0.005205,0.000393,-0.000641,0.002832,0.001599,0.002252,-0.002622,0.014405,0.011409,0.00783,-0.001102,-0.002346,-0.005521,-0.021484,0.001268,-0.008485,0.005979,-0.003932,-0.023549,-0.012619,T
-11.974818,0.802112,20.708554,12.559556,4.800155,9.332615,7.296917,-10.674081,5.23465,5.00488,-1.18245,1.912366,8.947142,6.358797,-4.500928,-3.81641,2.97786,0.708714,-5.839991,5.21299,6.264932,1.717424,4.250143,-2.529506,-0.366064,0.697705,0.806988,-1.718025,-0.133552,0.390772,-0.659897,-0.383469,1.310963,2.822003,6.549618,14.478279,38.501803,158.682968,464.978461,978.261382,645.83843,199.288835,60.094784,19.83422,7.142001,3.363967,1.531271,4.43528,-3.82341,-1.684967,-1.367254,-1.359441,-0.112698,5.278021,-2.248273,-0.26529,0.093963,-0.027885,-0.006149,-0.005481,-0.005755,-0.000041,0.000591,-0.0005,-0.000008,-0.00148,-0.001421,0.002321,-0.005914,0.00132,0.008388,-0.00538,-0.039042,0.001508,0.026022,0.001326,0.014437,0.002002,0.015959,-0.000336,-0.012542,-0.003467,-0.008962,0.013515,0.011175,-0.00596,-0.004786,0.051089,0.050523,0.021024,0.021433,0.013893,-0.002696,-0.056073,0.032966,0.019163,-0.020304,-0.02156,-0.088368,-0.026656,F
-7.397634,26.471116,11.715351,-4.357054,-4.206621,1.142296,19.646767,-11.881251,-0.882366,-2.496928,-0.328518,-1.150385,-4.834349,4.618907,-4.193364,-0.171209,3.73604,1.834674,-3.128956,-1.250161,-0.904447,6.012175,-7.406396,5.217066,0.904343,-3.461572,1.172896,-0.116132,2.32293,-2.72773,1.097162,1.164219,-2.215085,2.927221,4.456603,10.67565,24.641432,97.58685,320.170782,562.376202,481.769521,128.556781,41.28816,15.269496,3.437447,3.025037,-1.115169,-1.203968,0.417863,2.954987,-0.683122,-0.966536,2.615057,-1.4694,1.098587,-0.106219,-0.019175,0.00199,-0.004346,-0.003812,-0.004016,0.000001,0.000619,-0.000491,-0.000007,-0.000943,-0.001258,0.00128,-0.006717,0.001756,0.010034,-0.005311,-0.036517,0.001394,0.03259,0.002169,0.010918,0.000637,0.023478,0.000119,-0.013267,-0.00265,-0.006228,0.017451,0.010714,-0.001705,-0.006813,0.062311,0.057398,0.027304,0.01715,0.009954,-0.005626,-0.074823,0.027172,0.002023,-0.014821,-0.022722,-0.088856,-0.04217,F
13.474628,7.565325,-10.865368,6.763891,-7.905776,-6.933459,-0.68248,-8.497016,-2.539643,-3.057721,0.642062,-6.316813,7.154929,4.390667,-1.348471,6.142335,-5.808463,-5.832903,0.87982,3.326744,-6.148096,-6.343604,-1.760851,-1.278401,6.938512,2.252826,1.01627,-3.040361,0.459854,1.980717,-0.243743,-1.302325,0.680216,-0.062483,-8.081716,-10.59651,-28.929533,-115.850585,-366.987033,-626.757712,-503.354722,-146.026146,-38.707814,-11.043159,-8.294666,-2.594244,-0.126169,0.933001,2.632265,-2.60696,0.095275,-0.759649,-4.725407,-3.999026,-0.248473,-0.101736,-0.059402,0.004217,0.004676,0.003768,0.003938,0.000018,-0.000403,0.000325,0.000005,0.001021,0.001037,-0.001574,0.004395,-0.000817,-0.006397,0.003318,0.028412,-0.001137,-0.019429,-0.001076,-0.011775,-0.001393,-0.014228,0.000113,0.010422,0.002793,0.006196,-0.008823,-0.007019,0.002589,0.004497,-0.041853,-0.039626,-0.01944,-0.014572,-0.005511,0.003242,0.045464,-0.021805,-0.010596,0.010865,0.016716,0.064337,0.026452,F
9.398381,-0.6153,2.485007,4.205049,2.612744,-4.873183,1.533413,-3.68482,8.607524,-10.320188,3.068654,0.109146,-1.230326,1.644439,0.638534,0.760221,-0.68196,0.207558,-0.383829,0.047172,-5.892682,3.691438,5.836054,-9.178456,-5.956208,3.465895,-0.909493,-2.127535,1.095128,-3.460984,1.549381,-0.132489,-0.249645,0.787495,-3.866884,-0.512813,-6.615318,-21.814605,-43.261862,-36.609578,-95.001829,-17.373275,-17.390128,0.63544,0.495522,-1.484997,-1.141504,0.586171,0.672833,-3.422467,2.127634,2.434833,1.129369,-1.287375,0.489211,0.062504,0.025113,0.006303,-0.000545,0.000105,0.000457,-0.000014,-0.000278,0.000168,0.000002,0.000252,0.000456,-0.000434,0.003217,-0.000857,-0.004485,0.002035,0.017946,-0.000225,-0.012204,-0.001098,-0.004809,0.000234,-0.008625,0.000178,0.006135,0.001359,0.002501,-0.006326,-0.003206,-0.000269,0.004148,-0.029406,-0.022092,-0.012205,-0.005402,-0.003387,0.00491,0.038403,-0.006615,0.003552,0.004375,0.010881,0.033388,0.021683,F
-16.098386,-5.880943,-17.430843,0.543996,-10.988456,20.198466,4.965656,3.262052,13.381037,3.499443,-1.96499,-7.144949,-4.397105,-2.621056,-2.921843,0.417264,1.331173,5.588107,4.723399,-2.180245,-1.190139,-1.339021,4.785305,-3.682067,-2.571485,0.554061,4.652127,-1.226091,-0.718007,0.256536,1.311071,0.759478,-0.622098,0.744783,3.497986,9.184839,31.739374,122.707326,326.134532,639.706579,498.663816,126.671068,38.472748,12.087362,4.858988,-1.942259,-0.65846,-1.263663,1.195482,3.597233,0.339128,-3.200736,3.530903,-0.623289,-2.445247,0.412627,0.014399,-0.015195,-0.004371,-0.003542,-0.004381,-0.000014,0.000593,-0.000495,-0.000008,-0.001567,-0.001159,0.001917,-0.007241,0.00195,0.010681,-0.004843,-0.041271,0.001084,0.027284,0.00214,0.010983,0.001221,0.01991,-0.000992,-0.012802,-0.004244,-0.007954,0.013422,0.010053,-0.003403,-0.007627,0.058292,0.04627,0.032459,0.016455,0.015472,-0.012043,-0.086203,0.031656,0.00525,-0.010481,-0.025729,-0.100129,-0.036339,T
11.979707,0.15313,0.565659,0.102436,-13.927989,2.508658,12.096788,1.137144,7.699133,-4.199282,-1.84925,6.4503,1.894508,-1.09762,-1.693205,4.89383,5.510458,-3.41301,-3.527751,-4.455813,11.53048,-5.494425,-0.26956,-1.541162,3.98867,4.596526,-4.669342,2.517723,1.661356,-1.379028,-1.13765,-0.41508,1.455325,-2.803694,0.310199,1.977708,-1.242347,-18.4024,8.151064,10.992518,-1.462926,-17.367431,-2.328921,2.274675,0.503105,-0.607317,0.721546,-3.786145,4.568835,0.511081,-3.634422,-3.254011,1.163909,-4.249043,-1.114692,0.44154,-0.011564,0.009004,0.000737,-0.000699,-0.000378,-0.000006,0.000036,-0.000045,0,-0.000017,-0.00007,-0.000035,0.000004,0.000176,0.000315,-0.000173,0.001854,0.000554,0.001347,0.000022,0.000315,0.0001,0.000772,0.000127,-0.000924,0.000505,-0.000735,0.000952,0.001959,-0.000628,-0.000507,-0.003633,0.002621,0.000038,0.004262,0.000432,-0.000111,0.000315,0.003482,0.000903,-0.003717,0.001894,-0.013879,0.001059,F
-12.645308,-6.810167,2.119929,1.366967,-12.833383,-2.844813,2.671392,-10.774543,-4.444332,-7.608176,-5.204147,5.249094,0.515731,0.493858,-0.457471,0.215631,-0.899812,0.223169,-5.38024,2.967857,3.034923,-3.404176,-0.958323,-0.702108,0.539822,-2.018232,0.144973,0.549556,-3.260442,-1.079178,-1.509559,1.88826,1.840094,0.617729,-0.074593,-0.236941,-1.495125,7.154136,-18.158832,-26.400238,-4.432087,-2.142836,-4.76507,1.311118,0.08538,-3.499383,0.284905,-1.205469,-2.436376,1.907358,3.229213,4.1401,-1.248562,4.868075,2.250721,0.33088,-0.094053,-0.013209,-0.001474,0.000022,0.000221,-0.000005,-0.00005,0.000059,0,0.000171,0.000025,-0.000064,0.000618,0.000012,-0.001378,0.000401,0.000605,-0.000019,-0.002644,-0.000594,0.001142,0.000011,-0.002168,0.000078,0.001135,0.000793,0.000016,-0.002515,-0.00108,-0.000419,0.001463,-0.007661,-0.004405,-0.006867,-0.000874,-0.001141,0.003196,0.004357,-0.003926,0.003151,-0.000997,0.001689,0.009366,0.01018,T
