normal,gene14,gene852,gene1917,gene377,gene1494,gene1668,gene493,gene1892,gene1047,gene841,gene1671,gene625,gene1416,gene765,gene1400,gene1758,gene822,gene1048,gene67,gene1372,gene1772,gene581,gene892,gene1388,gene1293,gene1534,gene513,gene1423,gene1597,gene419,gene1042,gene249,gene1873,gene1381,gene1153,gene1115,gene1771,gene1884,gene1672,gene657,gene1838,gene1570,gene515,gene66,gene1674,gene1924,gene1451,gene317,gene267,gene639,gene1635,gene391,gene837,gene1334,gene1887,gene99,gene1473,gene834,gene1346,gene622,gene1472,gene245,gene1401,gene1990,gene758,gene75,gene415,gene1168,gene187,gene1599,gene1058,gene1634,gene772,gene980,gene1946,gene1060,gene1920,gene359,gene1679,gene561,gene529,gene1730,gene941,gene1967,gene119,gene1231,gene111,gene1331,gene1256,gene648,gene1968,gene1867,gene1511,gene698,gene824,gene1972,gene1546,gene1184,gene679,gene882
T,0.731312,0.740804,1.20801,1.19715,1.67218,-0.070238,-0.045496,0.984154,-1.04887,0.955901,-1.34472,-1.04714,1.14892,-0.406948,-1.61786,-0.092283,1.13283,0.994905,0.558756,-0.70315,-2.02707,-1.06132,1.77205,-1.70453,-0.20562,-1.86273,-1.44487,0.939908,-0.038347,0.77404,-1.21863,0.722843,1.38026,-0.837044,-0.246246,-1.39014,-0.32067,2.11149,0.945694,-0.489756,-1.38497,-0.480751,-1.47833,0.822526,1.22721,-0.613564,2.2423,-0.258239,-0.287848,0.317309,2.03197,-0.890666,1.02059,-1.0352,0.525068,1.775,0.299841,-0.065396,-3.11988,-0.692562,-1.13856,-0.437148,0.471148,-0.878167,-0.329842,-2.27738,1.01058,0.176843,-1.37861,0.391966,-0.840531,0.3805,1.03892,-0.731366,-1.18722,-2.00506,0.231564,-0.837859,-1.07258,1.09395,-1.13537,-0.702439,1.46104,0.9527,-0.01761,1.24914,1.00469,-0.179266,-0.623356,0.234963,-0.219993,-0.97252,-0.14626,-0.033115,1.01622,-1.63679,-0.147119,-1.18621,-0.527837,0.837929
F,0.061964,-1.19646,0.768901,0.70518,1.39229,-0.821521,1.02057,0.464721,-0.380491,1.13619,-0.721404,-0.390316,0.630879,0.135997,-0.708121,-0.2008,1.38981,1.03151,1.47842,1.20118,-0.577775,-0.267776,1.53156,-0.024134,-0.620577,-0.279087,-0.959614,0.928112,0.646064,-0.858531,-1.74383,1.05895,0.961318,-0.874898,-0.446536,-0.864663,-1.17226,1.52619,0.886422,-0.388922,-0.319796,-1.44465,-1.77095,0.970187,1.06052,-1.80606,1.30675,-0.195733,1.12261,-0.418249,1.76835,-0.489039,-0.309471,-1.41616,-0.566188,0.971036,-1.3034,0.734035,-2.01115,-0.122725,0.555928,1.01145,1.72111,-1.00838,1.16701,-0.735744,1.13416,0.196255,-1.12531,-0.290004,-0.011834,-0.547843,2.10538,-0.896886,0.336698,-0.718323,0.30851,-1.0899,0.134077,0.289805,-0.233115,-0.050225,0.500237,0.849325,-0.080769,0.040161,1.45427,0.47872,-0.113752,-1.75269,-0.416195,-0.052539,0.439056,-1.57177,0.288176,-0.282249,-1.33898,-0.135362,0.934034,0.375611
T,1.06366,0.112246,1.58199,-0.193367,1.51957,0.53706,1.77076,1.91059,-0.298695,-1.51729,0.216881,-0.742501,1.55542,0.939973,0.194183,-0.267506,1.43652,-0.400723,1.18121,-0.200488,-0.648038,-0.275533,1.60826,-0.784707,-0.390914,-0.74583,-0.448451,1.66433,1.35133,-0.444319,-0.327921,1.57605,0.105941,0.698383,-1.34366,-2.62615,0.454598,0.464037,0.476958,-0.260653,-1.54026,1.82028,-1.3091,0.220449,1.38192,1.09927,-0.165276,0.379863,1.56643,-0.139058,1.15771,-1.46684,-0.321301,-0.019932,-0.275868,0.631416,-1.53934,-0.472318,-0.695947,1.80909,0.201086,1.5735,0.215049,-0.715168,1.55987,-0.382357,1.38999,-0.178592,0.707357,-0.654151,-0.668647,-1.65702,1.31199,1.01316,-0.401372,-2.19259,0.676651,0.081517,-0.656155,2.17955,-0.399581,-0.405359,1.8556,1.15948,0.413146,0.523334,1.01514,-0.321328,-0.578289,-1.46484,-0.262372,0.514761,-0.643754,-0.492333,1.60952,0.469301,0.155837,1.4346,0.502673,-0.292081
T,-0.015205,0.524965,-3.12738,-0.137593,-0.998734,0.991817,0.0915,-0.340433,0.475153,1.40817,-0.355162,0.408603,-0.761014,-1.27574,0.006701,-1.01364,-0.814681,-0.375563,0.004581,2.06524,-1.01455,0.979085,-0.740748,-0.437336,0.619135,0.457734,-0.076921,-1.23214,1.30475,-0.057823,0.247767,0.030126,-1.41948,0.224512,0.545571,0.910097,-0.10376,0.978003,-0.055741,-1.85007,-0.139721,-0.371271,-1.02187,-0.601971,-0.258331,-0.626549,0.18958,0.999314,-1.29431,-0.964083,0.256466,0.231837,1.3491,0.000836,-0.628029,-0.272737,-1.18653,-0.640512,-1.90773,0.71678,1.57132,-1.1418,1.03056,-0.004674,0.257981,0.532079,-0.376758,0.123419,0.120442,0.61441,-1.09626,0.55689,1.42736,1.45637,0.473416,0.099636,0.86265,-0.407764,0.732214,-0.261403,0.422194,1.00526,1.35681,-0.336353,-0.835265,0.131005,-0.865263,-1.76956,0.96134,-1.13412,-2.05758,0.878617,-0.232491,-1.72172,-0.182079,0.60478,-1.73767,2.86342,0.668145,0.647082
F,0.954973,-1.10769,-0.997469,-0.761555,-1.66023,-0.250222,-0.605867,-0.495257,0.713768,0.80956,-0.033978,1.10302,-0.079187,-0.477421,1.47715,-0.250212,-0.338188,-1.2238,-0.74945,1.37498,1.63779,0.575527,-1.14013,0.880615,0.26629,1.31918,0.302623,-2.399,0.786019,-1.13178,0.92831,-0.157616,-0.819217,1.06176,0.644523,0.961406,1.29574,-0.022909,0.488611,-0.40054,-0.570304,0.797805,0.92704,0.701599,-0.599245,0.05765,-1.55589,1.32863,-0.528896,-1.20079,-0.714096,1.04911,1.79586,1.1996,-0.075143,-1.19106,-0.988952,1.31091,0.692848,0.583236,1.19998,-0.70697,-0.201169,-0.379035,-0.550621,-0.257762,-0.67429,-0.173557,1.22232,-0.623423,-0.080707,0.365443,-0.899085,1.11915,1.01703,0.919813,-0.020351,2.40108,-0.326022,-0.272462,-0.741707,1.05983,0.430864,-0.803379,-0.387419,0.755582,-1.17179,-1.11917,-0.792883,-0.582631,-1.79159,1.34342,0.588605,0.618283,0.191892,0.704381,1.84505,2.24659,1.01717,0.393822
F,0.156209,0.068183,0.295722,-0.552491,-1.1708,-0.639758,-0.502564,0.468867,1.04707,0.49203,0.814943,0.61061,-0.101047,-0.504203,0.083999,-0.368524,0.002858,-0.339202,-1.67309,0.335785,0.988891,1.67021,-1.16679,1.32291,1.00531,-0.861402,-0.301566,-0.911255,0.455232,-0.156881,0.005421,-0.089325,-0.397775,-0.408843,0.629881,0.202929,0.299417,0.789164,0.935685,-0.541319,-2.92634,0.556677,0.079012,0.07843,0.308916,-0.385359,0.222269,-0.668867,-0.417712,-1.55778,-0.418085,-0.38617,0.338665,0.31601,-0.831537,-2.25633,0.163159,0.127124,0.087256,-0.228985,0.034776,-0.373917,0.881228,1.11933,-0.595606,0.25918,0.123163,-0.853129,-0.329167,-0.816184,-0.167644,0.27357,-1.13447,-0.013529,0.032364,0.963417,0.982708,0.549301,-0.31908,-0.200346,-0.643906,0.551896,0.474213,0.156256,-0.446512,0.155658,-0.142185,0.157591,-0.297975,0.413292,0.042078,0.501501,-0.295696,1.52853,-0.478148,1.06951,1.56434,1.05917,0.865719,0.2956
T,1.39249,0.456476,1.90586,0.114126,0.730165,-0.113417,0.448844,1.11417,-0.441505,1.10359,-0.52204,-1.8871,1.24241,0.888538,0.120995,-3.62083,1.68828,-0.84357,0.193194,-0.732817,-0.660027,-0.275803,0.032779,1.05758,0.281015,-2.12059,-0.643549,1.36077,1.43728,0.197501,-1.08873,1.40224,0.018724,-0.286795,0.36362,-1.53275,-0.953051,1.14845,1.2083,0.441952,-1.17348,0.75145,-0.862375,1.40136,1.44905,0.956393,-0.047378,0.037716,1.6256,-2.24564,0.74671,-1.8568,0.676503,0.259226,-1.45141,-0.137294,0.41663,-1.29503,0.083086,0.738885,-0.912991,1.64685,1.83556,0.132126,0.111095,-1.93877,1.45893,-1.41296,-0.121524,-1.52383,1.13443,0.560978,1.56679,0.17998,-1.33144,-0.353998,0.476657,-0.443006,-0.81938,0.96601,-2.51757,-0.116214,-0.411759,1.5845,0.547283,1.43506,1.66272,-1.15795,-2.58327,0.483122,-0.86763,-0.246135,-1.00558,-0.388506,1.50242,-0.005296,-0.001706,1.15807,-1.85249,-0.872471
T,-0.769534,-3.12858,0.396271,-0.164317,-0.199011,0.294336,-0.937252,-0.323548,0.62522,0.459022,1.27111,-0.107927,1.01067,-1.92326,0.191606,0.84513,0.406752,0.987063,-0.304799,-0.760022,-0.873236,1.95333,-0.553943,-2.07184,0.267743,0.0972,0.648747,-0.373469,0.247832,0.688728,-0.126315,-1.13505,0.055869,-0.603794,0.349494,0.635234,0.614929,-1.7595,-1.96599,1.21176,0.880527,-0.447896,-1.58857,-0.238865,-0.960616,-0.267527,-0.479466,0.742864,-2.04057,0.159506,-0.444261,-0.600791,0.47424,-0.287005,0.204905,-0.824588,-1.60157,1.28972,-2.56663,-0.265372,0.942592,-1.92121,0.390715,-3.84518,0.104492,-0.649927,0.017554,0.831818,0.904347,-0.520185,-2.31176,-1.36746,0.524225,-0.75934,0.871804,0.749852,-0.614208,0.348898,-1.40514,0.223931,-1.08615,0.642414,-0.169639,0.523379,1.03527,0.294799,0.030306,-0.05854,0.559973,-0.097029,1.52051,0.059118,1.35201,0.461937,-0.643422,0.450578,0.290611,0.10007,-0.122379,0.663097
F,1.12447,-1.32643,0.662972,0.749598,1.42427,-1.15426,0.314639,1.70824,-0.437891,0.147986,0.531178,-0.480854,1.56852,0.965813,0.782236,-0.830668,1.29745,0.769488,0.993333,-0.373275,0.010416,-0.815263,1.15768,0.947353,-0.773742,-0.456768,-0.123349,1.05664,0.803454,0.492727,-0.564737,1.54202,0.79872,-0.114956,-0.913803,-1.22032,0.148174,0.828841,0.828355,0.508537,-0.226614,0.39837,-0.245774,1.69637,0.381394,0.022584,1.23075,-0.732134,1.71319,-1.29034,1.3945,-0.988739,0.865577,0.48822,-0.54105,0.161236,-0.10606,-2.42603,0.532516,0.424151,0.22014,1.64203,0.183629,-1.40938,0.966592,-1.58605,0.862522,0.381764,0.150314,0.405741,0.684843,-1.02681,0.07621,-0.330559,-0.543957,0.11128,0.903221,-0.517496,0.065974,1.59994,-1.9242,-1.02072,0.91519,1.09065,0.399039,1.44626,1.05512,0.042853,0.067463,-0.955644,0.149628,-0.937547,-0.936839,0.307597,1.87791,-0.67175,0.309215,0.194972,-0.34919,0.422577
F,-0.324529,1.22132,-0.141406,-0.75391,0.850578,0.600808,-0.213315,0.595536,1.30668,-2.78492,-0.025612,-0.726459,1.96535,-0.842043,0.394476,0.536841,0.737576,-0.481475,-1.08463,-2.64109,0.070715,0.862479,-0.342415,-0.489119,0.490584,-3.08003,-0.755456,0.456182,0.363797,0.238352,-0.010266,-0.086391,-1.46301,1.37385,0.350251,-0.927403,0.017456,-0.70359,0.411239,2.05105,0.321306,0.827996,-1.05221,0.208673,1.21141,0.331626,-0.309777,-0.354222,-0.132138,-1.34379,-0.607764,-1.83453,-0.059742,-0.686942,-1.8594,-1.24225,0.626871,-0.571119,-0.485719,0.068517,-0.072653,-0.178922,0.273322,-1.12621,0.642573,-1.41911,1.0093,-0.272236,-0.136819,-1.38652,-1.04198,-0.791017,-0.007151,1.2568,-1.0888,-0.154311,-0.215928,0.257366,-0.94752,0.779749,-0.838105,-0.943339,0.713875,1.33418,1.33467,-1.57835,0.832118,-0.556864,-0.147266,0.745061,0.536754,0.804895,-0.173579,1.58367,1.82474,0.631968,0.804585,0.902403,-0.694812,-0.787043
F,-1.39987,-0.251134,1.06678,0.001145,-0.949481,-0.897876,-0.567127,-0.005179,1.61455,-0.801316,0.221683,0.19067,-0.047245,-1.30552,-0.308762,0.876724,0.611445,0.588628,-1.18175,1.43384,0.204608,1.19437,-1.07017,-0.979989,1.24074,0.625456,0.468686,-0.306563,-0.531232,-0.778654,2.00807,-0.818061,0.232765,-0.72804,1.6133,0.998497,0.297445,-0.368346,0.780399,-0.171161,0.671661,0.099333,-0.646824,-0.440247,-0.992924,-1.27238,-0.953703,-1.29425,-1.06668,-0.598314,-1.72704,0.888166,-1.30832,0.468526,-0.198242,-1.73485,0.80114,1.46142,0.156223,-1.26969,1.23887,-0.955906,-0.304875,0.797774,0.047461,-0.067808,0.222197,0.451078,0.444171,0.527442,-1.32436,1.16353,-0.566689,-0.67057,0.229054,0.442739,1.76376,-0.387768,-0.649409,-0.727694,-0.2058,0.660821,0.133448,0.494196,0.796716,-0.817355,-0.395757,-2.2639,0.527518,0.997693,-0.748886,0.233329,0.791165,-0.438685,-1.28726,1.45205,0.220903,-0.637715,0.883752,0.13813
F,-0.229063,-1.67909,0.500274,-0.507101,-0.232768,0.839326,-0.556259,-2.46453,-0.09364,0.133534,-0.208402,0.844114,0.358097,-0.830158,1.03369,0.867055,-0.120651,0.263468,-0.223661,1.32487,0.82643,0.164785,-0.433639,0.509418,0.553416,0.176108,1.57332,-0.926462,0.357328,-0.855378,0.793294,0.099149,-0.257715,0.409438,1.06716,1.04945,0.653618,-0.552425,-0.314001,-0.18496,-3.43195,0.197206,1.53024,0.59326,-1.52382,-1.0526,0.116106,-0.316067,-0.46786,-1.01044,-0.132253,1.23961,-0.221337,1.45591,0.109788,0.488642,-2.13144,-0.039746,0.53196,0.709369,1.79962,-0.607802,-0.664829,0.236033,-0.607158,0.510894,-0.402219,0.781351,1.351,-0.228507,0.329902,0.084615,-0.076653,0.107509,0.170061,0.798958,-0.98367,1.19968,0.432861,-0.677163,1.40129,1.61722,2.06892,-0.293763,-0.216879,-0.503158,-0.496679,-0.152518,0.652602,0.346432,-1.28247,0.705765,-0.263861,-0.422017,-0.527613,0.797165,2.38353,1.46531,1.02348,0.515543
T,-0.118578,-0.476732,1.18144,2.21181,1.51423,0.31182,0.347547,1.92063,0.305967,1.03779,-0.340699,-0.626193,0.596158,0.056917,-1.12982,0.220014,1.25762,0.615205,1.7953,-0.152204,-0.871819,0.349985,1.27876,-1.68214,-0.134233,-0.802377,-1.04297,1.08279,0.093008,1.90862,-1.96795,0.914962,1.58299,-0.277784,0.094042,-0.285166,-1.08435,1.85641,1.51993,-0.848682,0.132931,-0.473337,-1.83858,0.609682,0.772198,-1.32311,2.04265,-0.278417,0.122093,-0.653736,1.5602,0.008804,-0.754016,-0.959178,-0.528384,1.32334,-1.72318,0.501162,-2.00556,-0.940869,0.166664,0.235323,1.17014,0.031471,0.783114,-1.94965,1.08971,0.592553,-1.09616,0.96586,-0.281177,-0.395562,1.35889,-0.185338,0.276536,-0.93106,0.128351,-0.950883,-0.256985,0.71248,-1.10611,0.200252,1.51578,1.18592,0.016961,0.619412,0.934237,1.01557,0.276239,-0.124021,0.16457,-2.13676,-0.145908,-0.860595,0.238121,-0.016356,-1.22236,-1.97177,0.850632,0.571992
F,-1.33116,-1.6241,-2.18534,-0.212275,-0.403048,0.334574,-1.28944,-0.558186,0.761279,0.709645,1.20989,1.41968,0.225655,-1.61317,0.473929,1.18779,-0.690955,0.251827,-1.3592,0.497795,-0.220162,0.575565,-0.565687,0.006354,1.01023,1.40269,0.997405,-1.09074,0.258445,-0.447433,0.064128,-0.788498,-0.174225,-1.51667,0.437606,1.72346,0.467367,0.514603,-0.341651,0.072671,-0.040045,-2.61767,0.134535,-0.53026,0.194127,-2.93731,-0.39845,1.4146,-0.929471,0.502627,-0.455051,1.56298,-0.380366,0.976269,-0.282891,-1.22742,-1.58798,0.832563,0.531943,-0.687875,1.31726,-1.05757,0.122252,-0.250247,0.414477,0.555711,-0.407202,1.39312,1.12698,-0.683222,-1.00678,0.538977,0.263632,-0.344596,2.13642,0.488824,-0.236027,0.274675,0.953717,-0.227502,-0.102118,1.25295,-0.959421,-0.218902,0.800497,-0.480982,-0.431701,0.344056,0.186983,0.689116,2.11787,1.55656,0.931548,-0.110412,-0.69845,0.673962,-0.645559,0.979066,1.82948,-0.346398
T,0.696933,-2.40886,1.06067,0.365677,1.22737,0.477202,0.694332,1.14638,-0.12444,0.576813,1.08054,-0.100459,1.845,0.492348,0.545995,0.488277,1.04098,0.248285,0.861721,-0.980467,-0.173695,-1.17057,0.50974,0.489603,-0.445138,-1.3309,-0.656707,1.17024,0.712104,-0.283721,-0.3697,1.33129,0.824397,0.259663,-0.952276,-1.07563,0.017027,0.808096,0.841757,0.944387,0.112303,1.35209,0.358765,1.10655,0.960311,0.44843,1.25519,-0.188663,0.88419,-2.11847,1.0154,-0.042334,0.631913,0.067279,-1.25019,0.099543,-2.28213,0.018189,0.59087,0.330424,0.30358,1.00439,0.665222,-0.366963,2.13419,-0.487861,1.02898,-0.403549,0.412234,-0.047631,0.720433,-1.13837,-0.162552,0.452806,0.371728,-1.19414,0.065995,-0.676656,-1.27361,1.92392,-0.288903,-0.756619,0.23684,1.20301,0.825175,0.657628,0.970625,1.00158,-0.504249,-1.16304,0.602499,-0.134394,-0.184887,0.156406,2.20528,-0.258834,0.000182,0.70066,0.637228,-0.852813
